defender1_x,defender1_y,defender2_x,defender2_y,defender3_x,defender3_y,defender4_x,defender4_y,defender5_x,defender5_y,defender6_x,defender6_y,defender7_x,defender7_y,defender8_x,defender8_y,defender9_x,defender9_y,defender10_x,defender10_y,defender11_x,defender11_y,offensive_alignment,possessionTeamScoreDiff,quarter,down,yards_to_go,deepest_safety_depth,next_deepest_safety_depth,middle_field_count,outside_field_count,players_near_los,players_in_box,avg_defender_depth,std_defender_depth,avg_cb_depth,min_cb_depth,avg_safety_distance,lateral_spread,target_y
3.66,26.9,18.34,23.03,2.85,31.6,0.53,24.69,0.23,16.55,4.2,18.6,0.53,28.53,4.53,14.44,0.6,21.19,4.32,22.64,9.26,35.43,0.0,0.0,4.0,1.0,3.0,18.34,4.2,10.0,1.0,4.0,9.0,4.4591,5.0695,6.895,4.53,13.8809,20.99,2.0
0.16,18.25,12.12,18.65,0.21,29.81,0.8,9.87,5.22,21.48,11.92,35.66,0.03,26.71,4.31,28.75,4.43,35.07,5.45,45.39,0.53,20.64,1.0,-2.0,4.0,1.0,3.0,12.12,11.92,7.0,4.0,5.0,5.0,4.1073,4.2593,3.56,0.8,8.0127,35.52,3.0
11.16,19.41,0.05,21.29,3.23,18.94,0.23,26.69,7.71,13.74,10.31,29.42,0.08,17.3,7.01,34.97,0.21,23.94,3.66,24.37,0.14,30.21,0.0,-2.0,3.0,1.0,3.0,11.16,10.31,10.0,1.0,5.0,7.0,3.9809,4.1457,7.36,7.01,7.1791,21.23,4.0
0.26,18.54,12.87,26.96,7.62,8.16,7.83,42.38,0.64,20.64,0.7,29.77,2.77,26.91,3.24,22.52,3.39,32.09,5.99,14.76,0.95,24.31,0.0,2.0,3.0,2.0,2.0,12.87,5.99,9.0,2.0,4.0,7.0,4.2055,3.7885,6.28,3.39,8.6645,34.22,0.0
0.74,28.9,14.84,21.66,0.18,26.82,1.18,32.09,1.19,17.77,3.57,14.28,0.67,22.6,1.61,42.48,12.59,36.71,0.84,35.37,0.89,25.76,1.0,-2.0,2.0,3.0,2.0,14.84,12.59,8.0,3.0,7.0,6.0,3.4818,4.918,2.1233,1.19,11.3582,28.2,0.0
15.51,26.43,0.9,36.41,0.91,43.7,0.38,29.71,0.5,14.76,0.58,22.54,3.68,24.63,4.46,12.6,0.64,26.82,0.69,18.74,3.89,30.79,3.0,0.0,2.0,3.0,1.0,15.51,0.5,8.0,3.0,7.0,7.0,2.9218,4.2477,1.9,0.9,12.5882,31.1,0.0
0.97,35.34,3.83,23.17,10.6,33.13,6.62,14.34,0.89,28.44,1.8,10.15,12.74,19.0,1.24,24.05,0.73,32.53,4.11,33.95,8.76,38.55,1.0,-1.0,2.0,3.0,2.0,12.74,10.6,8.0,3.0,4.0,6.0,4.7536,4.1039,5.7267,1.8,7.9864,28.4,4.0
0.58,28.56,14.01,25.13,4.6,27.14,3.68,31.51,0.66,32.22,3.32,8.46,0.34,24.24,0.66,21.39,1.04,16.91,0.38,35.92,0.74,34.42,1.0,1.0,3.0,3.0,1.0,14.01,0.38,9.0,2.0,7.0,8.0,2.7282,3.8521,1.6733,0.66,11.2818,27.46,0.0
0.56,32.33,0.47,25.04,0.4,9.67,0.49,19.35,16.87,27.99,0.58,30.29,3.11,22.24,0.57,28.38,0.25,34.73,1.04,36.46,4.4,24.75,1.0,1.0,2.0,3.0,1.0,16.87,4.4,9.0,2.0,8.0,8.0,2.6127,4.6834,0.445,0.4,14.2573,26.79,0.0
0.46,30.85,0.18,25.65,10.6,31.74,4.54,25.52,4.89,21.85,0.63,21.62,5.53,37.16,3.15,11.85,4.52,31.58,16.43,17.37,0.56,18.51,0.0,-2.0,4.0,3.0,2.0,16.43,10.6,9.0,2.0,4.0,7.0,4.6809,4.7453,4.4,3.15,11.7491,25.31,1.0
6.07,36.07,0.94,26.56,2.87,27.19,0.47,29.54,3.14,33.58,5.96,10.36,14.4,16.8,14.71,34.2,0.58,23.7,0.47,18.83,4.06,19.76,0.0,2.0,4.0,3.0,1.0,14.71,14.4,8.0,3.0,4.0,7.0,4.8791,4.9588,5.0567,3.14,9.8309,25.71,5.0
10.49,27.63,0.28,35.12,0.58,32.74,4.62,35.03,0.92,40.18,4.79,38.53,0.42,27.6,0.98,29.73,0.06,23.75,3.12,29.69,0.94,20.38,1.0,1.0,2.0,3.0,1.0,10.49,4.62,10.0,1.0,7.0,9.0,2.4727,3.0165,2.95,0.94,8.0173,19.8,0.0
0.68,18.82,13.88,18.46,5.69,26.94,1.06,23.07,4.9,20.54,5.49,13.73,0.79,26.66,8.06,34.91,0.57,30.03,5.39,30.85,10.94,30.89,3.0,1.0,3.0,1.0,3.0,13.88,10.94,9.0,2.0,4.0,5.0,5.2227,4.2144,6.3133,5.39,8.6573,21.18,3.0
0.38,35.44,14.15,36.66,0.82,27.18,0.38,33.0,2.98,35.69,7.35,15.36,0.6,24.07,14.83,20.73,6.15,21.32,1.18,43.6,4.44,28.13,0.0,1.0,2.0,2.0,1.0,14.83,14.15,9.0,2.0,5.0,6.0,4.8418,5.0939,4.8933,1.18,9.9882,28.24,1.0
1.02,34.81,1.15,24.74,13.11,26.03,5.47,30.99,3.47,45.18,1.1,28.3,7.54,35.08,5.81,18.57,1.28,32.22,5.54,26.48,7.74,12.1,0.0,1.0,2.0,1.0,3.0,13.11,7.54,8.0,3.0,4.0,4.0,4.8391,3.6014,5.605,3.47,8.2709,33.08,2.0
0.71,32.22,18.27,32.83,0.36,26.77,0.9,29.89,0.53,24.55,10.02,9.19,2.7,30.32,1.08,45.72,10.04,21.69,0.55,35.21,2.19,16.65,1.0,1.0,4.0,3.0,1.0,18.27,10.04,8.0,3.0,6.0,6.0,4.3045,5.6121,5.55,1.08,13.9655,36.53,3.0
0.69,24.9,0.16,27.63,11.85,35.89,0.62,31.12,11.92,25.43,4.49,42.32,3.8,35.79,3.2,19.04,4.37,31.75,0.45,34.74,3.8,27.38,1.0,-1.0,3.0,1.0,3.0,11.92,11.85,9.0,2.0,4.0,7.0,4.1227,3.9887,3.845,3.2,7.7973,23.28,1.0
3.54,20.51,4.51,29.1,0.82,42.42,16.71,24.19,0.48,21.22,0.56,25.7,0.71,15.92,0.47,28.49,0.27,23.88,4.2,23.87,9.55,12.9,1.0,-1.0,1.0,1.0,3.0,16.71,4.51,9.0,2.0,6.0,8.0,3.8018,4.8986,5.185,0.82,12.9082,29.52,2.0
4.8,16.49,3.14,22.6,10.55,32.36,5.31,36.66,3.87,30.34,0.47,28.87,8.91,21.91,11.08,41.92,0.35,17.81,0.04,21.35,0.1,24.76,1.0,0.0,1.0,2.0,0.0,10.55,8.91,9.0,2.0,4.0,7.0,4.42,3.9884,7.0633,4.8,6.2264,25.43,4.0
6.17,9.37,0.37,21.33,0.56,33.81,5.25,29.05,4.17,45.87,0.23,18.63,5.34,16.48,8.99,34.76,0.52,28.63,16.0,21.55,0.38,24.7,3.0,3.0,3.0,1.0,3.0,16.0,8.99,8.0,3.0,5.0,5.0,4.3618,4.6709,3.6333,0.56,11.6382,36.5,2.0
0.33,35.64,15.89,34.91,0.52,27.12,0.49,32.77,4.19,24.79,0.89,45.06,16.6,18.5,8.67,20.46,7.91,9.78,4.05,32.48,0.41,22.9,1.0,1.0,4.0,2.0,3.0,16.6,15.89,8.0,3.0,5.0,6.0,5.45,5.8356,5.8233,0.89,11.15,35.28,3.0
0.75,19.21,17.96,18.41,6.01,27.25,7.12,9.35,0.69,26.24,0.84,22.75,5.13,17.43,5.1,43.68,0.14,30.06,3.21,34.39,17.09,35.11,0.0,1.0,2.0,2.0,1.0,17.96,17.09,7.0,4.0,4.0,4.0,5.8218,5.9773,5.1433,3.21,12.1382,34.33,2.0
1.14,22.5,1.89,19.72,1.09,26.24,5.0,9.6,1.52,35.13,19.05,27.74,5.01,15.16,3.89,24.12,1.28,17.97,7.99,42.29,1.16,28.5,0.0,2.0,3.0,1.0,3.0,19.05,5.01,8.0,3.0,4.0,6.0,4.4564,5.089,4.8367,1.52,14.5936,32.69,0.0
1.05,20.98,12.39,31.25,5.96,28.18,7.38,21.59,0.59,26.21,6.21,9.45,0.78,29.84,8.89,41.95,1.88,34.9,13.57,15.93,0.68,17.61,1.0,1.0,4.0,3.0,1.0,13.57,12.39,8.0,3.0,4.0,4.0,5.3982,4.5801,5.66,1.88,8.1718,32.5,3.0
0.45,31.88,0.18,28.71,9.26,40.89,1.44,16.86,12.89,34.62,13.97,20.66,6.14,11.03,2.08,34.14,0.36,23.73,0.35,35.63,7.39,21.77,1.0,2.0,1.0,3.0,3.0,13.97,12.89,8.0,3.0,5.0,5.0,4.9555,5.0103,5.6133,1.44,9.0145,29.86,0.0
0.05,21.72,0.36,25.92,9.46,34.42,14.23,25.23,5.31,17.56,0.69,27.97,0.23,32.83,0.19,30.35,2.91,8.6,5.91,44.57,0.21,24.05,0.0,-1.0,2.0,2.0,1.0,14.23,5.31,9.0,2.0,6.0,6.0,3.5955,4.4936,6.0933,2.91,10.6345,35.97,1.0
3.54,33.12,0.34,24.35,4.43,35.91,0.9,28.54,5.72,15.32,6.91,21.63,2.92,30.34,0.99,41.41,1.36,18.54,0.58,35.7,0.59,32.52,0.0,1.0,3.0,3.0,1.0,4.43,1.36,8.0,3.0,6.0,7.0,2.5709,2.1926,4.54,0.99,2.5445,26.09,5.0
0.1,23.63,0.37,34.46,3.24,35.07,11.36,28.18,4.15,37.37,0.9,19.61,0.39,32.48,1.89,28.16,1.96,13.34,0.24,28.61,2.62,39.88,0.0,0.0,5.0,4.0,0.0,11.36,3.24,8.0,3.0,5.0,7.0,2.4745,3.0875,2.29,1.96,8.8855,26.54,0.0
0.93,20.88,0.99,18.38,1.01,26.95,4.42,20.35,7.32,14.55,1.44,22.77,8.43,39.64,12.4,30.22,4.21,33.85,1.08,29.14,0.78,24.8,1.0,1.0,2.0,3.0,1.0,12.4,4.42,10.0,1.0,6.0,8.0,3.91,3.7442,7.875,7.32,8.49,25.09,2.0
0.79,23.75,0.56,32.5,1.7,16.22,3.25,37.33,0.64,27.55,0.67,34.91,2.33,30.97,8.13,27.08,3.64,31.54,1.95,19.34,0.95,29.94,1.0,1.0,2.0,1.0,1.0,8.13,2.33,9.0,2.0,5.0,8.0,2.2373,2.125,2.3,1.7,5.8927,21.11,0.0
13.17,21.02,4.7,29.96,0.06,28.7,0.31,32.37,3.75,38.49,0.27,25.63,4.22,23.02,10.25,34.97,0.25,36.02,3.07,14.57,4.83,27.1,1.0,-1.0,2.0,2.0,3.0,13.17,10.25,10.0,1.0,4.0,8.0,4.08,4.0715,3.68,3.07,9.09,23.92,1.0
3.9,23.51,0.12,25.57,4.85,30.77,0.68,17.48,0.27,28.56,2.68,42.6,0.1,21.67,0.43,23.66,1.99,18.6,0.72,33.15,0.25,15.69,0.0,1.0,2.0,1.0,1.0,4.85,1.99,10.0,1.0,7.0,10.0,1.4536,1.5942,1.2167,0.25,3.3964,26.91,5.0
4.01,25.24,3.18,33.04,5.74,43.32,0.7,29.09,7.01,22.85,15.73,29.28,1.45,23.67,1.29,25.59,0.99,31.9,0.56,34.28,4.76,28.26,1.0,1.0,2.0,1.0,3.0,15.73,3.18,10.0,1.0,5.0,8.0,4.1291,4.2252,6.375,5.74,11.6009,20.47,2.0
0.77,29.82,16.18,19.69,0.85,20.9,0.61,27.18,3.99,30.36,1.08,8.65,15.42,34.45,9.15,36.87,6.07,43.32,4.08,20.57,0.38,17.71,1.0,1.0,2.0,1.0,3.0,16.18,15.42,7.0,4.0,5.0,6.0,5.3255,5.5901,5.4333,1.08,10.8545,34.67,3.0
4.17,26.34,3.43,37.65,0.82,25.91,4.44,23.5,2.66,32.85,0.41,19.37,9.12,19.66,0.89,28.71,0.53,22.89,5.19,12.84,13.06,33.49,1.0,1.0,1.0,2.0,3.0,13.06,9.12,9.0,2.0,4.0,7.0,4.0655,3.7746,3.76,2.66,8.9945,24.81,3.0
0.93,34.89,3.34,32.83,1.12,29.86,0.98,31.75,3.46,29.68,1.33,27.49,1.45,20.76,2.06,39.13,1.09,24.52,6.09,28.36,1.31,13.02,2.0,0.0,1.0,2.0,0.0,6.09,3.34,10.0,1.0,7.0,9.0,2.1055,1.5241,1.6067,1.31,3.9845,26.11,5.0
4.64,28.34,9.65,33.86,3.99,24.57,0.31,31.89,0.39,28.37,9.66,24.62,5.32,19.88,0.08,24.63,4.16,32.03,3.45,43.29,0.45,35.3,0.0,-1.0,2.0,2.0,3.0,9.66,9.65,10.0,1.0,4.0,7.0,3.8273,3.3129,4.385,3.45,5.8327,23.41,4.0
2.28,44.4,4.92,29.95,5.01,26.43,0.94,28.36,0.58,26.3,2.28,33.63,1.88,9.28,0.98,22.77,4.92,20.61,0.9,18.5,11.04,29.14,4.0,-3.0,3.0,2.0,3.0,11.04,4.92,9.0,2.0,4.0,7.0,3.2482,2.9582,2.08,1.88,7.7918,35.12,2.0
0.48,25.32,5.98,32.65,0.04,21.11,14.87,24.26,0.57,30.23,3.79,21.0,2.64,17.62,4.42,25.97,0.38,17.01,0.58,33.42,6.49,38.48,1.0,-1.0,2.0,1.0,3.0,14.87,5.98,10.0,1.0,5.0,8.0,3.6582,4.1963,3.2367,0.58,11.2118,21.47,0.0
7.73,13.48,0.89,27.14,1.18,28.66,0.71,24.84,7.47,19.7,8.08,39.14,1.38,32.0,3.18,35.81,20.33,27.77,0.97,30.52,0.95,35.45,1.0,-2.0,3.0,3.0,2.0,20.33,3.18,9.0,2.0,6.0,7.0,4.8064,5.6936,7.76,7.47,15.5236,25.66,1.0
3.39,27.96,0.38,26.81,2.9,21.69,0.99,44.19,0.31,35.2,13.22,21.8,0.6,30.89,0.45,23.46,11.24,33.75,4.81,24.19,6.72,18.62,1.0,1.0,2.0,3.0,2.0,13.22,11.24,9.0,2.0,5.0,7.0,4.0918,4.3371,3.5367,0.99,9.1282,25.57,0.0
0.37,24.1,13.35,32.99,0.7,29.97,0.51,32.9,2.56,31.55,0.72,26.95,1.05,8.85,10.23,21.45,0.83,18.41,0.61,35.45,1.0,39.13,1.0,1.0,3.0,2.0,1.0,13.35,10.23,9.0,2.0,8.0,7.0,2.9027,4.278,0.96,0.83,10.4473,30.28,0.0
0.51,18.67,11.08,33.49,2.99,10.46,0.5,21.41,0.74,23.17,3.7,15.56,13.96,17.24,0.7,29.03,3.3,20.84,8.02,43.51,4.33,31.43,3.0,-1.0,2.0,2.0,3.0,13.96,11.08,9.0,2.0,4.0,7.0,4.53,4.3699,5.1133,2.99,9.43,33.05,1.0
5.15,26.45,11.82,21.49,4.61,31.18,0.57,25.93,0.03,21.3,12.56,31.13,0.49,29.79,6.99,15.52,0.04,33.3,3.39,19.81,8.04,37.47,0.0,-3.0,4.0,1.0,3.0,12.56,11.82,9.0,2.0,4.0,6.0,4.8809,4.3562,6.14,3.39,7.6791,21.95,4.0
0.29,34.6,3.02,20.99,0.32,30.32,5.16,15.75,4.03,31.85,11.69,29.94,0.73,26.65,4.49,28.6,0.75,18.39,1.3,36.35,0.58,23.46,1.0,-1.0,4.0,3.0,1.0,11.69,3.02,9.0,2.0,6.0,8.0,2.9418,3.2601,2.4033,0.75,8.7482,20.6,0.0
3.77,35.7,1.02,30.01,7.36,46.25,7.03,20.31,1.15,21.47,10.41,9.02,1.32,27.02,13.38,20.19,0.77,17.93,13.01,33.01,7.26,27.62,1.0,-1.0,3.0,3.0,3.0,13.38,13.01,8.0,3.0,4.0,4.0,6.0436,4.5734,7.18,3.77,7.3364,37.23,2.0
0.74,26.42,0.51,28.52,5.84,7.48,16.02,27.04,0.88,19.19,12.51,37.39,0.6,20.8,15.11,17.59,1.39,31.26,3.13,22.81,11.45,46.25,1.0,1.0,2.0,2.0,3.0,16.02,15.11,8.0,3.0,5.0,6.0,6.1982,6.0132,9.9333,5.84,9.8218,38.77,2.0
4.28,24.48,0.45,27.0,4.45,32.81,6.63,8.28,0.44,17.67,15.32,34.75,1.76,42.41,0.58,21.6,10.84,16.0,0.72,30.54,2.8,16.67,0.0,-1.0,4.0,3.0,1.0,15.32,10.84,8.0,3.0,4.0,7.0,4.3882,4.6187,4.28,1.76,10.9318,34.13,3.0
0.44,30.05,7.91,29.02,0.23,27.32,0.63,21.61,0.55,25.13,4.44,14.59,0.3,17.93,15.54,33.22,9.53,37.04,10.48,41.75,7.76,13.47,3.0,1.0,3.0,3.0,3.0,15.54,7.91,8.0,3.0,5.0,6.0,5.2555,5.062,8.0525,4.44,10.2845,28.28,0.0
0.86,32.31,0.93,34.78,4.94,31.99,4.57,15.22,0.75,28.56,1.6,18.61,14.55,28.61,3.59,40.94,1.57,40.07,3.68,28.02,0.77,23.84,0.0,0.0,1.0,2.0,2.0,14.55,3.59,7.0,4.0,4.0,6.0,3.4373,3.8286,2.58,1.57,11.1127,25.72,0.0
11.78,20.08,1.09,42.22,3.97,16.41,0.31,27.23,0.89,30.53,12.65,34.77,0.46,34.8,3.62,25.79,0.51,24.85,1.6,32.63,4.48,21.83,1.0,-1.0,3.0,3.0,2.0,12.65,11.78,9.0,2.0,5.0,7.0,3.76,4.2354,3.18,1.09,8.89,25.81,3.0
5.17,27.74,11.33,35.1,0.99,31.21,0.63,23.02,7.27,25.16,0.66,35.42,6.61,18.88,1.09,26.96,5.1,33.17,2.6,21.58,1.82,43.7,1.0,0.0,1.0,1.0,3.0,11.33,7.27,9.0,2.0,4.0,5.0,3.9336,3.31,3.6767,1.82,7.3964,24.82,3.0
1.07,21.36,1.21,32.09,9.22,42.42,2.89,12.58,15.96,19.63,2.05,18.58,3.82,26.78,1.36,29.62,1.45,24.41,1.3,35.75,14.98,34.93,0.0,0.0,1.0,3.0,2.0,15.96,14.98,9.0,2.0,5.0,7.0,5.0282,5.4056,6.055,2.89,10.9318,29.84,1.0
11.05,24.58,1.13,30.15,7.62,39.44,4.54,33.53,10.81,34.85,1.29,36.38,0.96,27.5,5.21,29.18,7.54,17.96,0.87,24.65,1.16,32.37,1.0,0.0,2.0,1.0,3.0,11.05,10.81,10.0,1.0,5.0,6.0,4.7436,3.8147,7.58,7.54,6.3064,21.48,2.0
0.86,36.16,0.71,23.48,4.65,18.2,0.96,34.06,1.5,44.78,9.7,35.49,0.82,30.49,13.79,22.8,2.21,30.44,1.44,27.06,7.69,14.81,1.0,2.0,2.0,3.0,2.0,13.79,9.7,8.0,3.0,6.0,6.0,4.03,4.247,4.6133,1.5,9.76,29.97,2.0
0.36,29.53,17.27,29.28,5.26,28.02,0.78,22.72,4.59,22.68,6.95,38.66,0.61,25.77,5.55,16.98,4.01,9.43,0.3,19.03,2.43,31.95,2.0,-1.0,1.0,1.0,3.0,17.27,5.55,9.0,2.0,4.0,6.0,4.3736,4.6599,5.48,4.01,12.8964,29.23,2.0
6.55,44.74,2.52,14.28,7.79,34.91,0.88,17.64,0.67,24.31,5.69,17.76,0.57,21.52,0.88,28.77,4.45,26.59,4.7,22.39,0.82,19.68,0.0,0.0,1.0,2.0,1.0,5.69,2.52,9.0,2.0,5.0,8.0,3.2291,2.5673,7.17,6.55,2.9991,30.46,4.0
7.31,43.8,8.23,15.25,4.47,32.21,3.25,18.67,15.53,21.85,16.87,38.38,5.29,25.27,0.76,30.85,0.7,26.83,0.76,23.3,0.93,34.59,1.0,-3.0,4.0,1.0,3.0,16.87,15.53,8.0,3.0,4.0,5.0,5.8273,5.5141,6.2633,3.25,11.0427,28.55,4.0
12.68,27.61,0.32,26.53,14.65,16.43,8.1,8.17,0.25,29.49,7.04,17.38,0.53,17.69,0.49,20.55,7.68,42.5,15.24,37.59,5.17,36.87,3.0,0.0,4.0,3.0,3.0,15.24,14.65,7.0,4.0,4.0,4.0,6.5591,5.5267,6.9833,5.17,8.6809,34.33,4.0
4.68,16.97,10.9,35.75,1.75,22.91,7.91,39.82,0.56,32.29,12.1,23.74,0.63,29.76,0.89,27.04,4.7,27.62,0.48,35.09,1.06,25.07,2.0,1.0,2.0,3.0,2.0,12.1,10.9,10.0,1.0,5.0,7.0,4.1509,4.136,4.78,1.75,7.9491,22.85,1.0
0.88,42.99,13.37,31.23,3.24,18.34,0.81,16.71,0.45,35.45,6.96,25.24,0.73,29.55,0.57,24.44,1.36,22.77,2.71,32.17,0.55,26.72,1.0,1.0,3.0,4.0,1.0,13.37,6.96,8.0,3.0,7.0,6.0,2.8755,3.7987,1.5725,0.81,10.4945,26.28,0.0
1.05,32.11,4.91,33.4,5.51,23.14,0.81,27.82,5.33,28.34,0.94,24.03,0.76,30.08,8.32,41.19,15.02,31.55,0.77,34.86,4.72,31.61,1.0,1.0,1.0,1.0,3.0,15.02,5.51,10.0,1.0,5.0,7.0,4.3764,4.19,6.615,4.91,10.6436,18.05,2.0
0.5,35.93,11.47,18.55,1.01,32.31,1.8,33.06,1.77,29.97,1.83,25.61,0.9,27.3,0.69,23.34,6.92,39.02,12.57,31.35,4.5,9.37,1.0,0.0,3.0,3.0,2.0,12.57,11.47,9.0,2.0,4.0,7.0,3.9964,4.2028,4.4167,1.83,8.5736,29.65,1.0
3.41,23.38,0.47,21.29,10.33,19.37,7.3,13.96,3.46,19.69,0.53,27.85,0.52,24.2,8.06,37.76,0.47,19.69,6.21,34.22,2.72,26.87,0.0,1.0,4.0,1.0,3.0,10.33,6.21,9.0,2.0,4.0,7.0,3.9527,3.3528,6.0267,2.72,6.3773,23.8,2.0
0.5,17.94,0.3,26.72,0.99,9.57,6.29,44.51,0.28,22.79,0.6,29.52,3.84,36.27,14.92,17.35,14.18,34.66,4.9,27.3,2.43,14.32,3.0,1.0,2.0,3.0,1.0,14.92,14.18,7.0,4.0,5.0,6.0,4.4755,5.1287,3.2367,0.99,10.4445,34.94,4.0
7.77,43.19,0.92,20.98,2.55,27.84,0.97,28.87,5.45,32.19,0.7,24.16,1.63,8.39,2.05,22.37,9.33,16.24,19.9,27.88,0.86,17.8,0.0,-1.0,4.0,1.0,3.0,19.9,9.33,9.0,2.0,4.0,6.0,4.7391,5.5797,4.95,1.63,15.1609,34.8,2.0
8.95,20.0,0.42,31.16,9.95,42.44,0.74,24.67,0.74,29.42,0.72,28.02,0.41,26.34,9.47,31.36,0.64,22.15,1.76,34.06,7.82,12.09,0.0,2.0,3.0,2.0,3.0,9.47,8.95,9.0,2.0,6.0,7.0,3.7836,4.0219,8.885,7.82,5.7736,30.35,4.0
0.32,17.98,0.41,30.06,6.55,35.14,17.03,15.22,0.79,22.02,1.41,9.56,0.74,25.46,13.4,31.49,4.06,25.16,4.35,21.12,7.52,42.02,1.0,0.0,1.0,2.0,3.0,17.03,13.4,8.0,3.0,5.0,6.0,5.1436,5.3669,5.16,1.41,11.8864,32.46,3.0
0.81,30.32,15.62,18.09,0.82,20.82,6.86,36.43,4.57,18.54,8.89,44.77,0.67,17.42,13.89,32.33,8.65,9.55,1.03,24.87,4.86,26.87,0.0,2.0,3.0,1.0,3.0,15.62,13.89,8.0,3.0,4.0,6.0,6.0609,5.0551,8.1333,6.86,9.5591,35.22,2.0
5.24,19.98,0.61,24.16,1.12,10.28,12.53,17.38,5.96,27.56,0.84,27.96,15.0,32.88,0.68,38.02,4.32,35.66,0.77,35.15,0.32,30.87,3.0,-1.0,3.0,2.0,3.0,15.0,12.53,8.0,3.0,6.0,6.0,4.3082,4.8894,0.9,0.68,10.6918,27.74,1.0
7.63,45.22,0.6,20.81,1.08,24.84,0.64,17.83,9.49,34.63,7.02,10.08,1.01,22.72,12.54,20.86,14.04,33.5,0.98,26.86,0.75,29.54,4.0,1.0,2.0,3.0,2.0,14.04,12.54,8.0,3.0,6.0,6.0,5.0709,4.9868,8.0467,7.02,8.9691,35.14,1.0
0.03,32.91,0.67,44.22,12.96,33.16,0.04,21.11,4.39,27.73,1.86,16.51,0.06,30.03,2.65,14.47,14.44,16.69,0.34,24.7,4.66,32.2,0.0,1.0,4.0,3.0,3.0,14.44,12.96,7.0,4.0,5.0,6.0,3.8273,4.9303,1.7267,0.67,10.6127,29.75,5.0
0.12,18.24,0.68,24.61,12.46,26.34,0.79,28.36,4.02,26.1,4.07,22.51,0.51,21.25,6.06,14.02,7.43,36.09,4.34,30.5,2.28,17.12,2.0,-1.0,3.0,1.0,3.0,12.46,2.28,10.0,1.0,4.0,8.0,3.8873,3.5558,5.9433,4.34,8.5727,22.07,2.0
8.9,43.78,6.49,8.31,0.77,35.53,3.38,32.76,6.31,16.95,0.22,24.35,6.41,22.72,19.99,30.17,4.18,25.68,0.55,32.56,0.57,27.31,1.0,-2.0,4.0,2.0,3.0,19.99,6.41,8.0,3.0,4.0,6.0,5.2518,5.4656,7.2333,6.31,14.7382,35.47,0.0
3.84,19.66,6.28,8.37,0.54,26.5,0.7,32.66,0.55,23.84,13.85,36.33,1.22,35.35,4.98,25.17,4.85,44.79,11.92,20.78,0.59,30.48,3.0,0.0,1.0,1.0,3.0,13.85,11.92,8.0,3.0,5.0,6.0,4.4836,4.4538,5.565,4.85,9.3664,36.42,4.0
0.97,29.26,4.29,26.41,4.8,16.82,6.43,43.08,12.92,25.78,5.63,10.66,7.69,35.16,0.73,21.93,1.35,25.65,0.67,17.71,5.1,21.43,0.0,2.0,3.0,1.0,3.0,7.69,4.8,8.0,3.0,4.0,6.0,4.5982,3.5385,8.3267,5.63,4.0427,32.42,2.0
0.89,29.79,8.09,8.9,0.78,26.18,4.32,37.5,14.22,31.69,6.06,25.87,5.01,23.03,1.01,21.46,0.94,17.1,12.64,18.02,5.22,31.79,1.0,1.0,4.0,1.0,3.0,14.22,12.64,9.0,2.0,4.0,4.0,5.38,4.4729,5.8767,4.32,8.84,28.6,3.0
4.91,32.1,7.77,18.4,0.62,22.59,0.08,30.16,14.45,29.46,0.32,18.1,4.75,40.31,0.6,26.56,4.41,25.03,2.07,36.92,0.87,14.78,1.0,0.0,1.0,2.0,2.0,14.45,7.77,9.0,2.0,5.0,7.0,3.7136,4.1504,2.5633,0.87,10.7364,25.53,2.0
1.34,27.09,2.92,38.76,0.77,32.27,4.06,32.65,4.94,17.67,0.76,34.51,1.06,29.12,1.34,8.95,14.16,28.46,0.91,24.79,4.57,29.79,0.0,-1.0,1.0,1.0,3.0,14.16,2.92,9.0,2.0,6.0,8.0,3.3482,3.7441,3.14,1.34,10.8118,29.81,1.0
5.33,27.82,0.98,26.54,9.06,10.51,7.44,18.16,1.13,23.65,1.18,34.02,8.84,36.0,15.57,21.68,1.04,30.56,1.0,36.76,6.9,42.9,0.0,1.0,4.0,1.0,3.0,15.57,8.84,8.0,3.0,5.0,5.0,5.3155,4.5621,7.8,6.9,10.2545,32.39,2.0
1.09,26.27,3.99,19.95,0.84,23.72,7.7,36.56,4.26,26.12,0.54,20.41,0.58,28.56,2.53,15.02,0.73,31.79,16.13,26.37,4.1,29.45,0.0,1.0,2.0,1.0,3.0,16.13,3.99,9.0,2.0,5.0,8.0,3.8627,4.4279,4.7767,2.53,12.2673,21.54,2.0
0.5,30.42,13.72,30.63,1.23,21.02,0.97,9.64,0.61,24.08,10.41,17.82,1.79,36.49,1.54,26.87,1.3,44.03,0.83,18.76,3.33,28.01,3.0,0.0,1.0,3.0,2.0,13.72,10.41,8.0,3.0,6.0,6.0,3.2936,4.2576,1.3533,0.97,10.4264,34.39,0.0
6.43,22.5,0.46,24.16,15.8,29.73,6.85,10.41,0.45,34.67,0.24,30.61,1.87,29.41,0.14,27.12,3.84,38.81,0.56,17.32,7.86,45.89,3.0,-4.0,3.0,1.0,3.0,6.43,3.84,8.0,3.0,5.0,6.0,4.0455,4.6584,8.0733,0.56,4.4245,35.48,0.0
