defender1_x,defender1_y,defender2_x,defender2_y,defender3_x,defender3_y,defender4_x,defender4_y,defender5_x,defender5_y,defender6_x,defender6_y,defender7_x,defender7_y,defender8_x,defender8_y,defender9_x,defender9_y,defender10_x,defender10_y,defender11_x,defender11_y,deepest_safety_depth,next_deepest_safety_depth,middle_field_count,outside_field_count,players_near_los,players_in_box,avg_defender_depth,std_defender_depth,avg_cb_depth,min_cb_depth,target_y
5.03,27.46,13.66,20.15,0.26,26.82,0.87,30.77,14.71,33.12,1.59,43.89,4.68,32.64,5.36,19.16,9.27,10.1,0.41,22.91,0.4,35.16,14.71,13.66,8.0,3.0,4.0,5.0,5.1127,5.0541,5.4067,1.59,3.0
9.64,34.5,8.32,15.51,5.34,46.15,0.14,27.43,0.25,23.58,0.05,21.12,3.39,30.73,0.53,31.26,3.34,22.75,3.27,35.37,10.73,21.92,10.73,9.64,9.0,2.0,4.0,7.0,4.0909,3.7588,5.6433,3.27,4.0
5.82,23.49,0.9,26.11,10.58,45.97,0.48,35.93,8.7,15.31,3.9,37.53,0.58,32.68,15.09,21.58,0.47,23.01,12.37,35.33,8.38,10.81,15.09,12.37,8.0,3.0,4.0,5.0,6.1155,5.026,9.22,8.38,2.0
11.18,19.13,0.61,30.41,1.13,20.4,1.1,42.57,10.5,31.52,4.87,24.37,5.33,36.26,0.46,22.5,1.52,8.41,0.64,26.39,0.28,17.4,11.18,10.5,8.0,3.0,6.0,6.0,3.42,3.868,2.65,1.1,2.0
0.39,16.92,14.5,33.02,1.64,18.36,1.08,41.64,0.59,24.39,11.08,17.98,2.47,25.29,3.07,33.73,0.68,11.83,0.36,30.05,8.06,23.28,14.5,11.08,8.0,3.0,5.0,5.0,3.9927,4.701,1.61,0.68,1.0
0.76,25.13,0.66,28.9,12.31,37.05,5.04,26.86,0.75,32.26,2.46,21.56,0.25,36.11,5.1,8.99,11.67,19.61,4.68,32.83,1.36,44.63,12.31,11.67,8.0,3.0,5.0,6.0,4.0945,4.1138,3.23,1.36,1.0
0.52,23.77,13.96,34.01,0.35,27.11,8.28,18.49,4.67,33.16,6.46,10.3,0.39,30.88,3.96,27.52,0.47,33.83,0.35,37.23,1.99,46.78,13.96,8.28,8.0,3.0,5.0,7.0,3.7636,4.1746,4.225,1.99,0.0
3.75,30.63,0.42,24.72,0.67,30.0,9.41,23.33,0.72,26.68,4.27,28.22,8.17,41.39,10.44,34.73,0.55,23.46,0.52,35.03,1.61,18.03,10.44,9.41,10.0,1.0,5.0,8.0,3.6845,3.7119,4.89,1.61,4.0
0.49,26.34,10.78,44.21,7.36,8.65,0.39,21.53,0.72,29.1,4.96,22.81,11.42,20.19,0.5,17.97,4.91,30.61,13.9,32.69,15.72,18.93,15.72,13.9,9.0,2.0,4.0,6.0,6.4682,5.4837,9.8533,7.36,2.0
1.2,32.95,5.02,17.48,1.01,31.17,0.68,28.62,3.94,38.05,10.72,44.22,0.21,34.89,12.99,26.92,0.57,26.21,0.59,22.6,8.35,15.25,12.99,3.94,8.0,3.0,6.0,7.0,4.1164,4.3834,6.275,1.01,2.0
0.29,24.81,0.45,30.92,4.73,7.56,4.17,32.13,4.06,27.14,0.45,34.2,0.19,27.43,0.44,36.29,5.14,38.13,6.24,19.06,14.98,26.15,14.98,6.24,10.0,1.0,5.0,7.0,3.74,4.1872,4.935,4.73,2.0
0.15,24.12,4.87,8.48,6.0,42.41,0.41,27.68,0.55,19.65,3.75,27.23,0.98,15.17,0.19,31.39,17.71,23.45,4.08,23.95,9.64,31.84,17.71,9.64,8.0,3.0,5.0,6.0,4.3936,5.1003,3.95,0.98,2.0
0.18,32.22,0.2,24.13,5.59,18.73,6.92,39.56,0.18,35.46,0.35,28.52,9.69,23.41,0.2,22.71,8.36,34.13,0.49,30.56,7.4,13.59,9.69,8.36,8.0,3.0,6.0,6.0,3.5964,3.7649,6.6367,5.59,0.0
0.81,34.07,0.66,29.15,14.13,22.87,4.86,32.53,0.79,31.79,1.02,26.97,11.77,37.74,1.35,38.42,0.69,24.5,4.21,27.74,2.81,20.16,14.13,11.77,11.0,0.0,6.0,9.0,3.9182,4.5087,2.08,1.35,1.0
15.05,19.79,0.72,30.06,5.5,18.93,0.48,27.74,4.8,23.74,9.82,33.62,0.5,23.47,6.88,9.67,0.61,36.54,6.87,37.79,0.77,32.74,15.05,9.82,8.0,3.0,5.0,6.0,4.7273,4.5417,6.4167,5.5,3.0
5.89,34.82,1.03,29.66,0.89,41.0,4.04,24.37,1.66,6.96,0.8,24.1,22.85,13.4,11.92,23.56,1.0,18.17,22.31,33.98,1.68,14.12,22.31,11.92,7.0,4.0,4.0,4.0,6.7336,8.1087,6.77,0.89,1.0
3.95,32.59,16.22,27.68,1.06,36.36,1.2,28.35,8.18,14.54,3.88,29.94,7.34,41.14,3.6,36.84,3.46,18.07,0.89,24.56,1.02,32.04,16.22,3.6,8.0,3.0,4.0,7.0,4.6182,4.3616,7.76,7.34,2.0
0.58,18.85,0.16,26.58,0.94,31.28,0.65,22.5,13.26,27.31,2.03,15.45,1.07,24.5,5.31,37.3,2.57,18.96,0.19,28.94,0.5,45.53,13.26,0.94,9.0,2.0,7.0,8.0,2.4782,3.6964,2.6133,0.5,0.0
3.74,25.59,13.74,35.13,0.07,24.27,4.85,36.32,0.58,36.41,0.51,25.94,7.14,11.22,0.61,32.72,14.65,22.31,2.7,20.48,3.65,45.4,14.65,13.74,9.0,2.0,4.0,7.0,4.7491,4.9119,5.395,3.65,3.0
0.36,30.1,4.1,26.29,3.76,31.18,7.28,15.9,17.33,29.18,2.87,17.47,1.42,44.15,0.48,25.16,1.16,7.28,0.2,18.38,0.43,28.83,17.33,7.28,9.0,2.0,6.0,7.0,3.5809,4.8186,2.46,1.16,1.0
0.89,23.64,0.44,21.0,13.12,27.29,3.73,13.59,0.59,16.79,0.59,26.32,6.48,43.75,0.7,28.87,5.2,21.73,4.5,37.52,0.58,7.72,13.12,3.73,7.0,4.0,6.0,5.0,3.3473,3.7488,3.8533,0.58,0.0
0.39,32.4,0.38,29.91,12.37,30.14,0.67,27.0,8.03,20.31,6.12,38.25,0.78,20.45,0.42,35.37,2.8,25.36,0.74,24.48,0.52,11.16,12.37,8.03,9.0,2.0,7.0,7.0,3.02,3.8708,2.3533,0.42,0.0
0.65,29.53,0.59,26.54,1.25,9.9,0.78,39.61,0.63,24.21,0.58,17.47,0.84,33.76,0.41,20.92,14.78,22.73,10.75,32.22,3.42,26.0,14.78,10.75,8.0,3.0,8.0,6.0,3.1527,4.6799,0.9567,0.78,0.0
4.19,26.8,0.78,27.56,2.14,34.15,4.29,19.32,0.84,18.13,12.92,35.26,8.18,40.28,0.8,21.91,13.48,19.71,0.53,30.5,7.85,12.57,13.48,12.92,8.0,3.0,4.0,7.0,5.0909,4.6207,5.615,2.14,3.0
5.08,11.68,0.71,20.24,0.79,29.07,12.38,32.46,5.68,26.26,10.88,20.38,1.05,22.43,6.02,22.16,4.53,42.48,7.66,15.35,0.65,18.75,12.38,10.88,9.0,2.0,4.0,4.0,5.0391,3.9136,5.7567,4.53,1.0
1.29,15.57,0.61,21.35,3.91,24.36,13.23,22.22,1.28,31.65,0.25,18.07,8.18,32.42,0.5,37.61,0.38,29.3,1.02,23.86,0.68,6.46,13.23,8.18,9.0,2.0,8.0,7.0,2.8482,3.973,1.8967,0.5,0.0
6.7,44.45,14.6,20.48,4.71,30.83,5.29,24.88,0.41,21.4,5.12,37.81,0.54,26.94,7.62,14.92,0.94,16.06,0.77,30.83,15.72,36.91,15.72,14.6,7.0,4.0,4.0,5.0,5.6745,5.111,6.48,5.12,3.0
0.87,23.73,6.59,34.97,0.96,29.55,0.67,35.19,2.02,45.97,5.93,26.58,1.66,8.61,15.82,34.91,0.68,26.5,15.16,19.2,5.15,19.14,15.82,15.16,7.0,4.0,4.0,4.0,5.0464,5.3472,2.9433,1.66,1.0
0.45,30.9,12.95,20.23,0.77,32.46,1.05,33.74,0.97,25.0,1.83,22.12,0.89,27.1,1.26,43.44,0.86,28.88,14.22,37.58,0.91,9.94,14.22,12.95,9.0,2.0,8.0,7.0,3.2873,4.8727,1.3333,0.91,1.0
0.72,28.41,1.15,8.57,0.4,30.34,1.09,21.64,1.87,35.0,0.8,26.04,15.14,30.06,3.44,14.01,1.21,17.41,18.14,18.04,1.11,45.21,18.14,1.87,8.0,3.0,7.0,6.0,4.0973,5.996,6.5767,1.15,0.0
0.51,28.9,0.39,20.59,3.73,28.08,0.84,22.68,8.2,15.31,6.84,37.42,19.24,26.35,4.38,24.54,0.23,32.14,0.59,25.71,5.56,33.87,19.24,5.56,9.0,2.0,5.0,7.0,4.5918,5.375,7.52,6.84,2.0
0.48,21.37,5.13,21.94,0.55,29.59,0.35,24.96,2.51,11.77,1.76,14.62,13.12,17.92,11.89,30.09,7.49,34.57,5.09,26.36,0.65,18.06,13.12,11.89,9.0,2.0,4.0,5.0,4.4564,4.4092,3.92,1.76,2.0
5.01,43.65,11.4,33.04,0.67,26.94,0.68,22.97,0.85,32.35,2.99,18.22,3.92,35.25,4.87,26.72,3.12,8.19,0.54,35.35,14.64,21.62,14.64,11.4,8.0,3.0,4.0,6.0,4.4264,4.4061,3.7067,2.99,3.0
5.79,27.78,14.92,21.7,5.66,33.57,0.42,35.4,17.87,35.47,0.69,26.64,4.92,40.57,0.86,32.1,0.46,23.21,3.56,21.66,6.16,13.74,17.87,14.92,9.0,2.0,4.0,5.0,5.5736,5.5777,4.88,3.56,3.0
4.32,32.21,0.68,22.4,0.5,30.27,6.35,33.69,1.0,27.27,4.16,28.31,8.51,39.21,7.31,15.94,12.31,25.71,2.52,21.79,0.64,33.25,12.31,6.35,9.0,2.0,4.0,7.0,4.3909,3.6937,7.91,7.31,4.0
1.0,9.25,0.25,21.09,0.48,29.28,0.57,24.92,1.68,34.25,4.27,26.54,1.93,43.37,4.81,22.49,15.15,31.29,0.45,17.05,4.42,17.04,15.15,4.42,8.0,3.0,5.0,7.0,3.1827,4.1272,1.5367,1.0,2.0
6.81,37.62,3.76,26.68,4.19,22.08,0.61,29.81,0.26,17.64,0.48,25.52,5.24,33.56,10.44,19.14,13.89,32.16,0.89,22.83,7.44,13.13,13.89,10.44,9.0,2.0,4.0,6.0,4.91,4.2542,6.4967,5.24,3.0
0.38,34.93,0.27,27.15,16.6,25.35,0.49,24.82,3.92,26.6,2.83,32.76,0.36,32.07,4.77,14.89,2.11,20.05,6.79,34.37,1.21,39.7,16.6,6.79,10.0,1.0,5.0,8.0,3.6118,4.5806,2.6967,1.21,1.0
4.05,26.43,0.81,26.72,0.84,24.51,0.57,32.29,7.11,40.35,0.5,29.77,4.28,30.51,7.5,16.2,2.69,20.66,0.78,35.71,17.04,28.87,17.04,2.69,9.0,2.0,5.0,8.0,4.1973,4.747,7.305,7.11,2.0
0.55,19.1,0.91,28.06,8.06,13.16,1.12,36.08,3.06,23.81,1.8,24.49,11.69,18.61,14.85,27.34,1.5,17.46,3.32,22.94,1.17,15.14,14.85,11.69,9.0,2.0,5.0,7.0,4.3664,4.691,3.56,1.12,0.0
7.43,12.42,0.26,21.93,0.03,29.18,0.0,25.9,4.0,44.09,3.52,21.67,4.03,27.01,3.55,17.61,13.77,31.19,0.04,18.08,2.35,33.76,13.77,2.35,9.0,2.0,4.0,8.0,3.5436,3.9256,5.715,4.0,2.0
0.64,30.36,10.04,17.76,0.52,26.31,1.61,42.37,11.28,32.58,0.5,22.34,4.84,24.35,1.48,35.46,3.38,29.79,1.43,9.46,0.47,17.93,11.28,10.04,8.0,3.0,6.0,6.0,3.29,3.7149,1.5067,1.43,0.0
6.8,19.44,4.71,37.8,9.11,38.85,0.51,34.66,11.24,24.33,0.83,28.05,0.87,25.49,4.57,32.36,4.34,26.21,5.06,29.33,0.68,31.15,11.24,4.71,10.0,1.0,4.0,7.0,4.4291,3.4306,7.955,6.8,4.0
8.1,10.82,9.74,29.07,0.45,29.83,1.76,19.83,7.1,42.41,0.64,24.55,10.75,18.23,0.63,27.43,0.58,34.13,3.13,32.94,4.58,28.47,10.75,9.74,8.0,3.0,4.0,7.0,4.3145,3.7767,5.6533,1.76,6.0
1.34,24.3,7.41,35.55,10.06,11.25,0.72,17.38,0.79,26.95,11.76,32.39,0.72,29.56,9.3,17.79,0.8,21.99,5.51,23.16,7.73,43.09,11.76,9.3,8.0,3.0,5.0,5.0,5.1036,4.1406,8.4,7.41,2.0
0.69,30.07,8.22,42.76,7.93,19.61,0.36,27.12,0.48,34.97,2.31,21.05,0.72,22.97,10.17,32.83,10.63,23.02,5.49,29.31,0.79,32.62,10.63,10.17,9.0,2.0,5.0,6.0,4.3445,4.008,6.1533,2.31,6.0
4.2,22.28,10.07,32.25,3.6,31.0,0.51,21.26,0.44,26.85,10.4,18.48,4.2,42.79,4.0,14.18,5.79,9.44,0.92,19.0,0.61,29.74,10.4,10.07,9.0,2.0,4.0,7.0,4.0673,3.3983,4.995,4.2,2.0
14.25,21.66,0.25,26.79,6.87,42.11,12.19,32.81,0.79,22.86,0.42,32.44,4.64,31.96,4.53,25.59,0.01,35.35,4.91,16.77,0.87,11.37,14.25,12.19,8.0,3.0,5.0,6.0,4.5209,4.6886,4.2167,0.87,4.0
0.57,24.39,0.43,26.04,1.21,16.53,0.42,31.74,0.68,36.78,3.76,29.14,0.46,27.62,3.75,34.24,0.65,33.45,8.57,24.33,0.71,29.67,8.57,3.75,10.0,1.0,8.0,9.0,1.9282,2.4215,1.21,1.21,0.0
0.02,24.27,0.39,36.63,9.02,34.61,5.27,22.16,0.87,30.02,7.31,16.89,0.03,35.19,0.54,12.13,0.29,32.98,0.17,26.68,11.02,20.33,11.02,9.02,9.0,2.0,7.0,6.0,3.1755,3.9818,3.925,0.54,0.0
1.0,24.81,7.96,14.15,7.21,44.21,0.62,27.22,1.04,21.86,4.54,19.88,2.39,32.76,4.05,26.45,14.95,26.75,0.5,32.69,0.57,29.36,14.95,4.54,9.0,2.0,5.0,8.0,4.0755,4.2844,7.585,7.21,4.0
0.23,28.16,3.9,25.84,1.05,17.59,0.39,21.38,4.54,23.63,11.97,27.16,3.27,28.45,0.8,19.73,0.48,24.72,5.24,35.29,6.26,19.29,11.97,6.26,10.0,1.0,5.0,8.0,3.4664,3.3904,3.145,1.05,2.0
0.04,23.54,18.38,27.54,5.86,44.96,0.08,33.04,3.5,21.45,0.4,27.84,1.07,18.96,0.25,30.72,0.58,37.84,0.53,35.34,0.16,17.64,18.38,5.86,8.0,3.0,8.0,7.0,2.8045,5.2216,0.6033,0.16,0.0
5.01,32.98,2.16,39.37,0.32,27.86,0.38,24.38,0.38,31.63,2.61,28.84,1.47,21.09,0.57,22.64,1.05,16.84,4.24,23.79,1.23,36.16,5.01,4.24,9.0,2.0,7.0,8.0,1.7655,1.5304,1.48,1.05,5.0
0.74,24.16,0.92,29.83,7.9,37.18,4.83,21.51,0.63,33.3,4.04,31.35,0.99,26.78,1.69,15.79,14.82,30.19,0.57,20.15,4.02,26.75,14.82,4.83,9.0,2.0,5.0,8.0,3.7409,4.1546,4.795,1.69,0.0
0.88,28.84,12.44,23.94,0.94,24.74,4.69,27.78,4.42,31.73,3.36,23.41,0.67,30.38,0.64,33.44,3.34,18.69,7.65,39.97,1.5,37.29,12.44,1.5,9.0,2.0,5.0,8.0,3.6845,3.4731,5.495,3.34,2.0
0.42,19.27,3.58,23.08,2.78,17.0,5.94,32.21,12.57,19.51,3.51,26.02,0.72,11.29,0.49,25.08,1.07,42.26,0.53,21.28,0.55,29.19,12.57,5.94,9.0,2.0,6.0,7.0,2.9236,3.5006,1.5233,0.72,0.0
0.42,22.1,0.56,28.9,4.51,32.92,6.28,22.18,3.28,13.2,0.16,24.97,13.63,16.21,0.24,33.41,13.09,35.67,1.08,10.36,0.97,40.67,13.63,13.09,7.0,4.0,6.0,5.0,4.02,4.7918,1.7767,0.97,1.0
0.43,31.01,4.88,26.63,15.37,18.46,0.26,27.16,0.63,22.6,12.08,35.03,1.36,9.23,3.98,20.92,3.62,37.03,2.05,44.01,0.03,17.59,15.37,12.08,7.0,4.0,5.0,6.0,4.0627,4.8623,2.3433,1.36,0.0
1.11,25.18,1.05,21.83,7.36,17.4,5.19,26.79,3.97,33.15,7.07,36.45,0.59,18.07,6.78,13.31,14.31,24.83,0.72,29.86,4.72,20.23,14.31,7.36,9.0,2.0,4.0,6.0,4.8064,3.9192,5.94,3.97,2.0
0.52,23.16,0.5,26.78,11.31,30.8,0.63,30.47,4.26,26.95,4.39,21.65,0.5,19.76,1.1,10.02,3.82,31.94,8.78,20.78,6.38,37.54,11.31,8.78,9.0,2.0,5.0,7.0,3.8355,3.5456,3.7667,1.1,3.0
5.06,34.77,7.46,42.62,0.49,26.85,0.5,21.17,11.14,18.57,0.4,18.21,0.73,30.2,2.78,22.22,1.25,10.06,7.56,29.18,0.71,23.87,11.14,7.56,8.0,3.0,6.0,6.0,3.4618,3.5886,4.355,1.25,0.0
9.72,18.5,5.03,37.41,0.17,30.64,0.25,25.26,0.07,33.89,4.81,25.78,0.21,22.74,3.21,31.39,5.41,16.16,10.09,31.81,3.75,20.34,10.09,9.72,10.0,1.0,4.0,7.0,3.8836,3.4718,4.73,3.75,2.0
1.14,33.7,0.96,41.84,1.53,18.25,13.96,23.65,7.9,31.9,3.46,27.07,1.47,26.96,1.49,29.46,1.48,22.36,1.47,24.85,6.67,16.27,13.96,7.9,9.0,2.0,6.0,7.0,3.7755,3.9341,3.0533,0.96,0.0
0.33,29.5,12.1,16.89,4.79,28.94,0.77,21.62,10.74,30.79,4.89,17.72,4.7,23.66,0.69,24.31,6.37,41.85,0.49,17.99,6.32,9.72,12.1,10.74,9.0,2.0,4.0,7.0,4.7445,3.8733,6.345,6.32,2.0
1.07,28.87,0.61,21.06,11.15,16.97,12.23,31.36,1.33,24.94,4.57,20.9,1.08,34.85,0.89,18.43,4.57,26.0,1.33,42.89,3.39,14.48,12.23,11.15,9.0,2.0,6.0,7.0,3.8382,3.9557,1.9333,1.08,0.0
25.34,32.62,16.09,24.98,0.6,15.42,7.43,7.93,22.56,15.57,0.52,29.46,1.93,20.58,8.35,46.29,1.97,24.66,5.84,32.17,10.52,38.11,25.34,22.56,8.0,3.0,2.0,4.0,9.1955,8.2999,7.93,5.84,1.0
5.95,38.24,9.11,33.87,3.44,25.55,5.0,31.79,0.81,35.43,0.71,23.7,0.73,32.43,1.02,28.99,4.13,19.17,7.98,9.04,12.92,19.39,12.92,9.11,8.0,3.0,4.0,6.0,4.7091,3.834,6.02,4.13,4.0
8.6,43.67,4.78,27.18,0.55,29.48,0.61,21.56,1.1,33.81,1.38,9.78,4.39,21.81,7.02,17.61,15.21,28.85,0.75,18.23,0.86,24.97,15.21,7.02,9.0,2.0,6.0,7.0,4.1136,4.4277,3.6933,1.1,0.0
14.08,18.84,15.63,35.9,5.67,34.65,5.46,27.52,1.22,19.25,0.49,28.38,0.38,24.23,6.53,44.71,0.27,34.88,0.37,31.99,0.84,9.95,15.63,14.08,7.0,4.0,6.0,4.0,4.6309,5.3431,2.8633,0.84,3.0
0.82,36.97,0.89,27.31,1.23,32.96,9.04,36.15,1.14,30.32,7.42,42.05,4.27,27.37,5.03,30.16,13.83,22.57,0.84,22.67,2.16,21.14,13.83,9.04,10.0,1.0,5.0,7.0,4.2427,4.0812,4.79,2.16,3.0
0.32,25.7,0.74,12.09,13.63,32.15,0.04,27.34,2.41,22.22,3.28,31.33,0.67,30.41,3.94,35.78,9.97,16.59,0.4,18.45,1.05,33.13,13.63,9.97,9.0,2.0,6.0,7.0,3.3136,4.2517,2.6533,0.74,0.0
0.7,17.38,3.25,33.45,0.65,28.09,4.27,29.85,0.97,24.63,2.02,14.0,1.51,19.7,1.68,22.35,17.23,22.39,7.04,36.96,0.53,29.92,17.23,4.27,10.0,1.0,4.0,9.0,3.6227,4.6922,4.1033,2.02,2.0
0.46,38.51,0.24,27.62,0.25,24.54,3.28,19.45,0.15,33.31,4.96,23.94,7.33,14.83,4.73,29.71,14.13,22.21,0.29,35.86,8.43,31.61,14.13,8.43,9.0,2.0,5.0,7.0,4.0227,4.3129,3.69,0.46,4.0
0.82,32.25,0.43,24.11,4.34,43.55,19.62,23.83,7.37,18.76,1.13,30.01,9.45,36.91,8.57,28.6,0.92,27.42,9.49,12.9,0.84,35.38,19.62,9.45,8.0,3.0,5.0,5.0,5.7255,5.6729,7.0667,4.34,2.0
0.88,20.98,11.21,28.58,2.1,14.12,3.75,23.41,5.83,11.02,5.62,17.02,0.21,32.42,1.83,31.89,0.88,24.99,0.89,28.37,4.02,28.73,11.21,1.83,9.0,2.0,4.0,7.0,3.3836,3.0993,4.5167,2.1,0.0
1.02,21.64,14.48,27.99,0.96,17.83,1.46,25.4,8.48,16.27,5.56,20.95,7.88,42.59,5.93,26.71,1.21,30.11,6.51,35.73,1.74,8.62,14.48,8.48,8.0,3.0,4.0,4.0,5.0209,4.0834,5.3767,1.74,0.0
0.32,33.07,5.4,38.98,1.07,8.58,0.39,27.29,0.57,35.63,3.83,34.82,0.37,24.09,3.63,17.77,15.86,29.1,3.42,29.19,0.85,29.99,15.86,3.63,9.0,2.0,6.0,7.0,3.2464,4.3369,3.235,1.07,0.0
6.32,31.67,0.82,23.74,10.55,37.13,2.66,32.51,6.97,14.45,6.42,20.99,0.64,29.82,0.56,35.65,16.55,20.4,14.9,31.32,9.12,9.62,16.55,14.9,9.0,2.0,3.0,4.0,6.8645,5.3109,8.88,6.97,2.0
14.94,26.01,1.03,19.39,0.91,21.94,5.35,24.78,5.65,33.53,0.96,14.77,4.61,21.73,1.0,28.11,0.79,25.1,2.85,29.76,2.36,18.31,14.94,2.36,10.0,1.0,5.0,8.0,3.6773,3.9816,3.305,0.96,0.0
3.93,26.12,3.75,35.03,5.84,16.38,1.29,29.84,1.51,10.13,1.4,46.32,4.28,32.13,10.7,33.43,0.29,36.14,0.46,24.94,9.45,22.97,10.7,9.45,8.0,3.0,4.0,6.0,3.9,3.3658,1.455,1.4,5.0
0.4,24.06,0.25,33.08,7.51,45.35,5.8,10.17,0.34,28.67,0.46,37.02,3.06,31.3,2.46,17.24,15.98,24.48,10.29,36.54,3.91,28.25,15.98,10.29,8.0,3.0,4.0,6.0,4.5873,4.7774,5.2567,2.46,2.0
1.6,24.19,8.84,19.16,7.66,42.56,1.21,22.82,1.11,28.87,1.36,25.31,1.6,32.66,1.57,27.01,1.59,34.98,8.59,9.24,1.25,30.89,1.6,1.21,8.0,3.0,4.0,8.0,3.3073,3.1117,8.3633,7.66,6.0
0.33,29.43,5.7,15.69,10.84,32.31,0.47,21.18,0.56,22.89,0.45,24.6,3.02,34.56,0.31,26.2,0.67,9.33,0.04,18.0,5.96,38.16,10.84,5.7,8.0,3.0,7.0,6.0,2.5773,3.3434,3.2167,0.67,4.0
2.96,40.16,0.29,33.85,0.15,24.5,11.62,21.26,2.36,35.08,9.45,35.47,0.38,26.88,4.21,25.85,5.26,10.52,0.38,35.78,2.99,18.22,11.62,9.45,8.0,3.0,4.0,6.0,3.6409,3.6627,3.7367,2.96,1.0
0.43,24.05,11.79,33.83,4.47,22.57,6.29,43.04,0.71,30.89,0.42,34.8,12.82,21.05,0.56,27.24,4.38,29.71,8.02,8.79,3.27,36.32,12.82,11.79,9.0,2.0,4.0,7.0,4.8327,4.2786,7.155,6.29,4.0
9.46,25.36,4.18,28.17,2.01,20.22,0.19,32.15,0.33,28.61,10.41,33.71,4.25,35.95,4.88,30.09,6.12,39.84,0.43,35.6,0.59,24.83,10.41,9.46,10.0,1.0,4.0,8.0,3.8955,3.4701,4.065,2.01,3.0
0.89,25.52,15.22,30.21,0.02,20.95,9.29,15.82,0.81,30.17,4.14,19.92,6.36,10.32,5.85,25.88,0.34,17.22,5.0,35.18,1.29,41.83,15.22,9.29,8.0,3.0,5.0,5.0,4.4736,4.4502,4.2167,1.29,0.0
0.78,18.07,8.17,30.94,0.68,26.28,1.15,29.83,9.79,16.96,1.01,21.23,4.97,20.78,1.86,35.65,1.17,23.61,4.36,26.48,1.12,8.12,9.79,8.17,9.0,2.0,6.0,7.0,3.1873,3.0756,1.49,1.12,4.0
0.61,29.8,0.72,18.08,0.72,25.69,12.17,30.98,1.07,23.37,1.96,14.86,0.87,20.82,8.19,18.9,4.11,26.57,4.67,22.55,3.53,36.27,12.17,8.19,10.0,1.0,5.0,8.0,3.5109,3.5408,2.745,1.96,3.0
1.32,34.48,1.83,17.99,4.29,28.91,10.51,35.59,1.33,9.76,0.83,27.48,14.99,21.23,0.85,24.43,0.89,31.06,4.25,33.85,1.01,45.01,14.99,10.51,8.0,3.0,6.0,6.0,3.8273,4.4781,1.39,1.01,3.0
0.45,18.8,0.53,31.44,9.74,19.82,13.19,33.06,4.65,22.55,0.57,23.25,1.96,34.01,4.09,27.37,5.24,42.74,0.47,26.51,6.17,15.06,13.19,9.74,10.0,1.0,4.0,7.0,4.2782,4.003,5.705,5.24,2.0
1.35,9.54,8.92,20.35,0.48,21.07,0.5,18.75,1.52,34.16,0.64,26.8,1.21,24.65,0.97,42.86,5.28,19.18,0.41,29.18,13.43,29.86,13.43,8.92,8.0,3.0,7.0,5.0,3.1555,4.1107,1.28,0.97,0.0
0.3,31.24,2.91,8.97,7.13,38.9,0.39,26.92,0.47,35.42,3.96,31.21,0.03,24.23,11.77,20.52,15.68,31.42,4.56,24.35,1.2,15.24,15.68,11.77,9.0,2.0,5.0,6.0,4.4,4.9463,3.7467,1.2,2.0
1.34,35.06,2.79,35.84,0.94,32.17,0.92,26.06,5.07,31.0,6.92,37.83,0.98,22.93,7.66,24.92,4.78,20.24,0.89,29.06,4.56,25.61,7.66,2.79,11.0,0.0,5.0,8.0,3.35,2.4406,5.85,4.78,5.0
15.76,23.94,2.48,32.14,0.89,44.76,0.9,29.74,9.4,36.37,0.72,23.77,0.77,21.1,0.92,18.95,5.37,27.97,3.63,10.11,0.99,26.69,15.76,9.4,8.0,3.0,6.0,6.0,3.8027,4.5764,2.3333,0.89,1.0
0.46,35.06,1.01,28.8,5.85,9.2,0.43,26.22,0.91,30.7,6.99,17.52,1.08,23.88,13.9,28.26,0.91,32.58,5.45,45.01,6.63,38.31,13.9,6.63,8.0,3.0,6.0,6.0,3.9655,4.0589,6.0967,5.45,0.0
0.76,21.59,0.88,18.45,1.27,29.06,7.97,20.7,5.02,24.53,6.32,40.66,1.1,26.57,14.03,32.11,1.2,23.93,3.84,32.15,6.84,18.24,14.03,7.97,10.0,1.0,5.0,6.0,4.4755,3.958,5.6667,3.84,2.0
10.95,17.87,0.8,21.21,0.72,19.21,4.33,20.2,4.96,24.33,2.02,34.92,0.77,24.28,0.53,29.01,15.92,31.35,1.16,37.0,1.44,16.45,15.92,10.95,9.0,2.0,6.0,7.0,3.9636,4.7998,1.54,1.16,1.0
0.99,32.18,0.41,23.35,3.33,26.38,0.97,21.55,1.0,28.56,4.55,22.16,14.3,20.84,8.74,35.5,7.52,11.09,0.84,35.57,0.9,39.07,14.3,8.74,10.0,1.0,6.0,8.0,3.9591,4.279,2.76,0.97,0.0
2.07,23.34,0.77,8.92,0.79,34.31,0.76,29.5,0.85,21.14,0.69,18.05,0.87,23.7,1.69,44.72,0.86,25.91,2.27,14.79,16.6,25.97,16.6,1.69,8.0,3.0,7.0,7.0,2.5655,4.4716,1.52,0.77,0.0
1.14,32.61,15.38,23.77,0.56,26.68,5.53,35.79,0.67,23.07,5.51,30.24,7.99,15.33,6.08,22.75,1.07,35.73,3.47,16.19,9.98,39.44,15.38,5.53,9.0,2.0,4.0,4.0,5.2164,4.4089,7.1467,3.47,2.0
