defender1_x,defender1_y,defender2_x,defender2_y,defender3_x,defender3_y,defender4_x,defender4_y,defender5_x,defender5_y,defender6_x,defender6_y,defender7_x,defender7_y,defender8_x,defender8_y,defender9_x,defender9_y,defender10_x,defender10_y,defender11_x,defender11_y,offensive_alignment,possessionTeamScoreDiff,quarter,down,yards_to_go,deepest_safety_depth,next_deepest_safety_depth,middle_field_count,outside_field_count,players_near_los,players_in_box,avg_defender_depth,std_defender_depth,avg_cb_depth,min_cb_depth,avg_defender_to_deepest_safety_depth,defender_lateral_spread,std_lb_depth,lb_lateral_spread,avg_lb_depth,std_db_depth,avg_db_depth,safety_lateral_spread,std_safety_depth,avg_safety_depth,safety_depth_diff,mof_open,man_zone,target_y
1.33,24.42,13.77,22.63,1.31,28.44,1.84,44.02,1.26,32.0,12.36,39.88,7.14,46.16,0.83,35.43,6.02,25.16,5.26,32.03,4.73,11.54,1.0,-2.0,4.0,1.0,3.0,13.77,12.36,7.0,4.0,4.0,4.0,5.0773,4.3193,5.9633,4.73,8.6927,34.62,1.71,11.99,3.55,3.5895,8.804,17.25,0.705,13.065,1.41,1.0,1.0,4.0
1.04,29.59,8.61,44.84,13.04,30.43,7.29,37.44,4.58,32.29,0.55,16.96,0.91,26.84,5.18,22.96,10.48,10.76,1.1,23.02,2.54,20.53,4.0,1.0,4.0,1.0,3.0,13.04,5.18,8.0,3.0,4.0,6.0,5.0291,4.1189,8.7933,7.29,8.0109,34.08,1.4508,11.76,2.72,2.6888,8.92,7.47,3.93,9.11,7.859999999999999,0.0,1.0,2.0
0.81,25.47,4.18,27.59,5.37,20.34,0.96,22.64,1.05,35.85,11.24,32.3,0.85,29.24,7.68,8.84,8.7,16.0,4.41,31.06,0.62,32.8,1.0,-1.0,1.0,1.0,3.0,11.24,8.7,9.0,2.0,5.0,7.0,4.17,3.5583,4.67,0.96,7.07,27.01,0.115,3.47,4.295,3.4713,6.79,16.3,1.27,9.97,2.540000000000001,0.0,0.0,0.0
0.85,19.13,11.68,23.54,0.75,29.96,0.99,38.6,1.87,23.06,0.17,24.03,0.34,34.38,2.0,36.53,12.28,34.98,0.32,35.76,4.83,21.39,3.0,1.0,1.0,3.0,1.0,12.28,11.68,10.0,1.0,6.0,8.0,3.28,4.2876,1.5733,0.85,9.0,19.47,1.6326,17.21,1.2333,5.1173,5.736,11.44,0.3,11.98,0.5999999999999996,1.0,0.0,5.0
1.01,32.79,1.18,35.15,9.75,44.02,13.51,22.24,1.72,28.76,0.88,27.38,13.63,33.69,9.51,10.07,0.49,23.58,8.62,37.84,7.41,17.77,0.0,-2.0,4.0,2.0,1.0,13.63,13.51,8.0,3.0,4.0,5.0,6.1555,4.9782,8.89,7.41,7.4745,33.95,0.5034,11.57,1.13,2.3604,10.405,15.6,2.334,11.92,0.120000000000001,1.0,1.0,2.0
0.15,32.02,0.41,36.13,5.22,40.49,0.26,28.63,0.33,24.16,12.58,22.88,13.03,32.69,1.0,22.14,2.64,25.8,4.71,15.45,4.26,31.07,1.0,1.0,3.0,3.0,1.0,13.03,12.58,9.0,2.0,5.0,7.0,4.0536,4.5046,3.6433,1.0,8.9764,25.04,1.6126,6.91,2.41,4.7209,7.308,9.81,0.225,12.805,0.4499999999999993,1.0,1.0,4.0
0.74,23.13,0.76,36.12,1.2,27.54,2.42,9.54,2.26,17.27,1.3,33.31,7.56,24.21,4.07,27.53,4.84,34.99,3.46,39.75,0.84,30.14,0.0,-2.0,4.0,2.0,1.0,7.56,4.84,8.0,3.0,5.0,7.0,2.6773,2.0493,2.94,2.42,4.8827,30.21,1.655,8.59,2.415,1.9563,4.108,17.72,2.164,4.8867,2.72,0.0,0.0,0.0
0.67,21.0,0.23,28.54,0.16,33.37,0.56,36.84,0.29,14.22,1.45,23.56,0.4,26.18,0.34,29.87,0.13,18.67,9.89,18.81,7.12,33.53,1.0,0.0,1.0,3.0,2.0,9.89,0.34,10.0,1.0,9.0,8.0,1.9309,3.174,2.6133,0.16,7.9591,22.62,0.66,4.89,0.79,3.9341,3.06,15.65,4.5137,3.5067,9.55,0.0,1.0,1.0
0.65,21.23,5.12,22.53,6.12,30.67,2.84,35.1,17.26,30.91,11.49,17.9,1.09,15.8,0.52,29.71,0.57,18.03,0.47,26.48,3.98,43.83,1.0,2.0,2.0,2.0,3.0,17.26,11.49,9.0,2.0,5.0,5.0,4.5555,5.1492,4.3133,2.84,12.7045,28.03,1.9154,13.91,1.825,5.3605,8.338,13.01,2.885,14.375,5.770000000000001,1.0,1.0,1.0
1.01,27.27,11.27,21.72,0.74,36.57,6.86,27.61,7.22,33.06,0.96,32.37,8.03,10.12,8.57,46.12,5.1,17.82,15.85,37.13,0.85,23.91,0.0,1.0,4.0,1.0,3.0,15.85,11.27,8.0,3.0,4.0,4.0,6.0418,4.7004,7.2333,5.1,9.8082,36.0,0.18,5.45,7.04,3.6192,9.764,15.41,2.29,13.56,4.58,1.0,1.0,1.0
4.2,26.83,0.32,34.26,0.18,44.23,1.24,10.17,8.09,34.81,3.75,30.5,0.78,31.93,0.69,23.54,0.75,25.67,8.69,22.58,1.1,29.55,2.0,1.0,1.0,1.0,3.0,8.69,8.09,9.0,2.0,7.0,7.0,2.7082,2.9622,0.71,0.18,5.9818,34.06,1.7472,10.72,2.24,3.8641,4.55,12.23,0.3,8.39,0.5999999999999996,0.0,1.0,3.0
3.26,15.6,1.09,16.81,0.54,31.64,0.94,26.69,0.33,24.44,0.98,34.91,0.96,38.35,1.62,29.84,2.82,36.64,0.52,29.83,0.85,33.4,0.0,2.0,2.0,2.0,1.0,1.62,1.09,9.0,2.0,8.0,9.0,1.2645,0.9026,3.04,2.82,0.8718,22.75,0.2612,10.47,0.775,0.9275,1.95,21.54,0.2855,1.2233,0.53,0.0,0.0,5.0
0.59,38.96,0.71,26.1,0.59,32.15,1.15,27.97,5.34,23.49,5.89,16.95,0.36,35.48,4.48,32.54,1.3,21.48,18.24,26.73,0.54,23.49,1.0,1.0,1.0,3.0,1.0,18.24,0.59,10.0,1.0,7.0,8.0,3.5627,5.0541,4.1767,1.3,14.6773,22.01,1.665,4.57,2.815,6.3443,6.272,12.23,8.825,9.415,17.65,0.0,0.0,0.0
2.11,44.72,4.81,23.58,4.38,28.33,0.7,21.08,0.57,26.08,0.67,17.13,6.17,17.14,1.0,23.98,4.72,35.61,0.87,30.98,15.56,29.43,1.0,-1.0,3.0,1.0,3.0,15.56,4.72,9.0,2.0,5.0,7.0,3.7782,4.2129,4.14,2.11,11.7818,27.59,1.9198,13.85,2.6825,5.0743,7.14,6.18,5.42,10.14,10.84,0.0,1.0,2.0
12.72,16.89,0.52,26.29,0.56,18.44,5.77,23.46,9.05,8.54,1.03,42.9,5.05,28.18,0.55,29.84,0.56,22.48,4.59,17.63,14.72,35.94,0.0,1.0,2.0,1.0,3.0,14.72,12.72,8.0,3.0,5.0,5.0,5.0109,4.9203,4.89,1.03,9.7091,34.36,0.36,4.72,5.41,5.0568,8.422,19.05,1.0,13.72,2.0,1.0,1.0,1.0
0.66,27.57,1.15,22.39,2.29,21.08,2.87,34.75,0.74,31.11,17.99,31.56,1.98,13.98,13.47,19.13,0.77,18.63,3.48,29.28,1.74,44.34,1.0,-1.0,4.0,4.0,1.0,17.99,13.47,9.0,2.0,4.0,7.0,4.2855,5.5473,2.1967,1.74,13.7045,30.36,1.0587,12.48,1.686,6.7927,7.61,12.43,2.26,15.73,4.519999999999998,1.0,0.0,0.0
3.9,20.26,0.73,21.88,2.46,15.36,0.46,19.43,0.86,24.78,4.65,26.96,3.6,23.73,7.57,36.43,12.11,25.71,0.94,29.82,7.62,13.38,0.0,-1.0,4.0,1.0,3.0,12.11,2.46,9.0,2.0,4.0,8.0,4.0818,3.5286,6.6133,4.65,8.0282,23.05,1.5381,10.39,2.225,3.2523,6.882,10.35,4.825,7.285,9.65,0.0,1.0,2.0
0.45,19.34,10.71,44.35,3.97,33.05,17.13,31.35,5.51,24.92,0.52,21.41,0.53,25.13,6.23,20.08,0.03,30.05,6.84,13.06,0.88,16.54,0.0,1.0,4.0,1.0,3.0,17.13,6.84,9.0,2.0,5.0,6.0,4.8,5.1164,7.34,3.97,12.33,31.29,2.74,5.13,2.77,5.1846,7.6267,18.29,5.8804,7.77,10.29,0.0,1.0,2.0
4.97,30.42,14.09,35.36,0.46,26.38,1.01,30.75,13.28,24.56,3.36,44.94,0.39,22.96,4.58,25.24,3.1,36.64,8.53,17.88,0.48,35.31,0.0,-1.0,3.0,1.0,3.0,14.09,13.28,9.0,2.0,4.0,7.0,4.9318,4.751,4.9967,3.1,9.1582,27.06,0.195,5.18,4.775,4.6834,8.472,10.8,0.405,13.685,0.8100000000000005,1.0,1.0,3.0
5.18,35.41,6.91,31.67,3.32,17.57,9.29,14.35,12.39,21.71,1.6,32.15,5.25,25.15,1.5,21.87,1.4,25.31,1.64,30.7,1.73,28.33,0.0,1.0,3.0,2.0,1.0,12.39,6.91,10.0,1.0,2.0,6.0,4.5645,3.5194,5.93,3.32,7.8255,21.06,1.825,7.0,3.425,3.1713,7.418,9.96,2.74,9.65,5.48,0.0,0.0,5.0
7.03,40.21,9.33,26.1,0.6,27.69,0.35,24.51,2.97,35.34,0.53,34.44,4.03,32.07,7.48,18.99,4.03,24.94,0.56,30.76,14.79,31.76,0.0,0.0,1.0,2.0,2.0,14.79,9.33,9.0,2.0,4.0,7.0,4.7,4.3751,5.8267,2.97,10.09,21.22,0.0,7.13,4.03,3.8438,8.32,5.66,2.73,12.06,5.459999999999999,0.0,1.0,2.0
3.15,23.27,0.52,27.42,9.26,35.61,6.71,16.36,0.32,30.56,10.55,20.04,8.22,13.26,0.51,22.01,10.83,28.82,0.34,17.68,7.65,43.1,0.0,1.0,2.0,1.0,3.0,10.83,10.55,8.0,3.0,4.0,5.0,5.2782,4.1525,7.96,6.71,5.5518,29.84,1.405,5.59,1.745,1.494,8.87,8.78,0.14,10.69,0.2799999999999993,1.0,1.0,4.0
0.09,26.86,0.06,18.05,2.37,11.07,11.88,32.58,3.91,37.0,0.37,22.59,11.39,16.76,3.83,22.35,5.45,28.17,5.14,44.52,0.02,30.83,3.0,-1.0,2.0,4.0,1.0,11.88,11.39,8.0,3.0,4.0,5.0,4.0464,4.0744,3.8067,2.37,7.8336,33.45,2.3703,12.78,2.34,3.9373,6.938,15.82,0.245,11.635,0.4900000000000002,1.0,1.0,1.0
6.65,22.73,13.0,32.63,0.23,29.11,0.43,33.05,0.23,26.72,0.09,30.56,0.52,36.03,0.29,24.33,2.96,18.78,5.17,40.17,5.93,10.7,1.0,-3.0,4.0,3.0,1.0,13.0,6.65,8.0,3.0,6.0,6.0,3.2273,3.9308,4.6867,2.96,9.7727,29.47,0.1622,11.7,0.3325,3.9146,5.6567,9.9,5.2134,6.6267,6.35,0.0,1.0,2.0
0.37,31.02,0.46,10.13,0.03,27.19,0.28,21.74,2.29,25.03,0.62,44.53,3.27,28.58,0.07,23.95,0.24,35.62,3.23,33.86,8.23,37.9,1.0,-1.0,4.0,4.0,0.0,8.23,3.23,9.0,2.0,7.0,8.0,1.7355,2.3712,0.4533,0.28,6.4945,34.4,1.4701,11.67,1.1933,2.7698,2.5183,12.87,2.607,4.5833,5.0,0.0,0.0,0.0
0.45,24.22,0.05,31.64,3.5,36.57,0.33,28.85,13.1,23.53,3.3,8.4,4.19,30.59,1.23,18.0,4.27,27.02,0.51,33.65,0.66,43.96,0.0,1.0,2.0,2.0,3.0,13.1,3.5,8.0,3.0,6.0,7.0,2.8718,3.5972,1.73,0.66,10.2282,35.56,1.7822,6.37,2.97,4.5108,4.358,13.04,4.8,8.3,9.6,0.0,1.0,2.0
1.13,23.74,9.81,43.0,4.4,20.08,11.68,35.18,2.67,28.86,1.05,27.27,0.9,31.17,14.16,22.89,0.41,36.14,9.16,10.09,1.65,34.13,1.0,1.0,4.0,2.0,3.0,14.16,11.68,9.0,2.0,4.0,7.0,5.1836,4.8059,7.105,4.4,8.9764,32.91,1.13,7.28,1.54,4.2432,8.4767,25.09,4.6838,9.1625,2.4800000000000004,1.0,1.0,2.0
2.85,38.98,3.58,30.46,0.82,23.93,0.92,35.87,0.81,31.69,0.96,27.42,1.29,29.72,1.41,18.24,1.32,9.52,4.85,35.03,12.44,21.21,0.0,-1.0,4.0,3.0,0.0,12.44,4.85,9.0,2.0,7.0,8.0,2.8409,3.2881,1.86,1.32,9.5991,29.46,1.38,6.53,2.2,4.1357,4.574,13.82,3.795,8.645,7.59,0.0,0.0,0.0
1.13,29.98,16.29,23.43,0.83,24.29,8.64,33.21,1.03,34.23,3.94,30.24,6.14,9.22,6.34,23.86,1.21,21.84,7.1,15.77,1.5,43.08,1.0,1.0,2.0,1.0,3.0,16.29,8.64,8.0,3.0,5.0,5.0,4.9227,4.5128,4.9133,1.5,11.3673,33.86,2.4618,12.39,2.86,4.6355,7.2683,9.78,5.0896,9.6233,7.649999999999999,0.0,1.0,2.0
8.78,43.41,12.97,33.44,8.41,36.31,4.49,27.22,0.41,28.58,0.66,25.94,10.94,21.58,9.97,11.1,0.82,18.08,0.37,21.24,4.28,17.46,3.0,1.0,4.0,1.0,3.0,12.97,10.94,8.0,3.0,4.0,6.0,5.6455,4.5169,9.0533,8.41,7.3245,32.31,1.835,9.14,2.655,2.672,9.225,15.98,3.7117,9.3967,2.030000000000001,1.0,1.0,2.0
13.86,28.11,0.62,21.13,0.68,29.59,10.79,18.13,2.9,14.11,0.58,23.88,4.68,24.42,0.68,26.0,0.72,18.44,3.65,33.9,7.59,37.57,1.0,1.0,1.0,1.0,3.0,13.86,10.79,9.0,2.0,5.0,7.0,4.25,4.4029,4.7133,2.9,9.61,23.46,1.8763,11.15,2.0267,4.1697,7.758,9.98,1.535,12.325,3.0700000000000003,1.0,1.0,2.0
3.17,25.59,0.43,18.42,12.35,30.76,4.41,9.5,0.42,21.75,0.43,26.51,6.6,15.3,0.52,29.35,3.18,21.25,6.25,42.95,0.92,34.66,0.0,1.0,3.0,2.0,3.0,12.35,6.6,8.0,3.0,5.0,6.0,3.5164,3.5727,3.86,0.92,8.8336,33.45,0.005,4.34,3.175,3.7155,6.106,15.46,2.875,9.475,5.75,0.0,0.0,0.0
0.46,35.49,0.64,26.64,5.43,30.3,2.17,39.74,5.19,22.04,0.71,33.17,0.66,24.48,12.81,18.98,5.86,9.09,14.21,36.51,4.81,34.86,0.0,-1.0,1.0,3.0,2.0,14.21,12.81,9.0,2.0,4.0,6.0,4.8136,4.5856,4.4067,2.17,9.3964,30.65,0.31,4.56,5.12,4.6509,8.048,17.53,0.7,13.51,1.4000000000000004,1.0,1.0,1.0
0.64,24.54,8.99,34.01,4.6,32.0,7.98,9.89,0.92,32.21,11.2,19.18,3.8,20.21,1.17,28.56,3.68,27.23,6.8,37.39,0.86,35.58,0.0,-1.0,2.0,1.0,3.0,11.2,8.99,9.0,2.0,4.0,7.0,4.6036,3.5105,7.39,6.8,6.5964,27.5,1.4161,15.37,3.235,1.6167,8.7425,14.83,1.105,10.095,2.209999999999999,0.0,2.0,5.0
0.22,24.54,0.98,28.66,0.85,32.2,13.44,22.88,6.39,24.31,5.19,31.56,8.5,9.53,0.78,36.28,7.02,44.2,3.57,19.74,10.99,37.07,0.0,1.0,4.0,1.0,3.0,13.44,10.99,9.0,2.0,4.0,5.0,5.2664,4.2716,6.3633,3.57,8.1736,34.67,2.6861,11.97,3.145,3.3732,8.704,14.19,1.225,12.215,2.4499999999999997,1.0,1.0,4.0
0.19,24.07,0.31,32.7,0.38,28.96,3.83,31.26,1.02,18.75,12.19,24.83,0.13,35.29,8.08,37.99,0.88,8.89,4.43,27.45,0.9,44.06,0.0,0.0,4.0,3.0,1.0,12.19,8.08,8.0,3.0,7.0,6.0,2.94,3.7661,0.9333,0.88,9.25,35.17,1.9964,11.22,2.145,4.6917,4.614,13.16,2.055,10.135,4.109999999999999,0.0,0.0,0.0
4.85,32.1,0.44,32.69,8.12,42.96,1.16,26.84,5.24,18.77,0.76,30.11,12.77,21.93,0.49,35.79,15.36,35.13,4.07,24.75,7.91,9.93,1.0,1.0,4.0,2.0,2.0,15.36,12.77,8.0,3.0,4.0,6.0,5.5609,4.8359,8.015,7.91,9.7991,33.03,1.8984,11.04,3.1367,3.6576,9.88,16.36,4.2924,11.1233,2.59,1.0,1.0,3.0
16.23,24.67,0.47,29.09,3.28,24.28,0.85,26.57,0.64,20.47,0.46,22.46,1.07,9.38,4.34,43.45,1.6,31.16,5.16,35.68,0.8,17.86,1.0,2.0,2.0,3.0,2.0,16.23,5.16,8.0,3.0,6.0,7.0,3.1727,4.4191,2.3367,1.07,13.0573,34.07,1.215,2.29,2.065,5.5003,5.68,11.01,5.535,10.695,11.07,0.0,0.0,0.0
0.84,28.66,4.63,35.54,3.48,27.38,3.53,18.37,1.22,11.04,0.34,25.06,0.63,32.48,6.45,41.53,15.85,25.87,0.43,36.2,3.38,31.53,0.0,-1.0,3.0,2.0,1.0,15.85,4.63,8.0,3.0,5.0,7.0,3.7073,4.2849,3.7333,1.22,12.1427,30.49,1.5232,11.14,1.9075,5.0495,6.336,9.67,5.61,10.24,11.22,0.0,0.0,0.0
0.6,24.81,3.98,40.95,0.9,36.07,0.92,22.86,0.92,29.12,3.77,9.52,8.63,22.7,2.76,18.37,1.26,27.66,0.39,34.28,13.36,30.62,1.0,-3.0,3.0,3.0,1.0,13.36,8.63,8.0,3.0,6.0,6.0,3.4082,3.9018,3.5033,2.76,9.9518,31.43,0.2453,13.21,0.7367,4.1285,5.6267,7.92,4.9788,7.75,4.729999999999999,0.0,1.0,1.0
6.52,9.47,3.47,26.27,4.88,34.35,0.54,34.24,0.04,22.86,0.3,26.84,1.43,17.6,0.87,32.34,14.42,35.48,14.15,18.42,5.88,44.26,0.0,3.0,4.0,3.0,2.0,14.42,14.15,7.0,4.0,5.0,6.0,4.7727,4.9883,4.61,1.43,9.6473,34.79,1.809,8.08,2.44,5.0544,8.48,17.06,0.135,14.285,0.2699999999999996,1.0,1.0,1.0
10.85,18.74,5.28,30.59,6.62,34.47,1.21,31.88,0.93,24.21,1.12,26.57,5.52,25.69,0.96,29.38,5.66,12.44,3.66,19.29,11.83,30.31,0.0,1.0,3.0,2.0,3.0,11.83,10.85,10.0,1.0,4.0,5.0,4.8764,3.6707,5.8533,5.28,6.9536,22.03,1.765,12.59,3.4633,2.7407,8.048,11.57,0.49,11.34,0.9800000000000004,1.0,1.0,4.0
11.56,31.02,5.72,30.22,0.44,18.19,1.24,11.03,8.74,43.36,15.08,22.06,0.45,28.76,1.42,20.9,0.99,26.71,5.89,37.55,0.85,23.57,1.0,1.0,2.0,1.0,3.0,15.08,11.56,8.0,3.0,6.0,5.0,4.7618,4.8717,5.29,1.24,10.3182,32.33,0.4011,8.52,0.95,4.4476,8.0383,8.96,3.8601,10.7867,3.52,1.0,0.0,0.0
13.29,31.82,0.78,21.55,0.31,18.55,4.74,28.16,7.19,38.26,6.34,13.03,5.5,22.39,0.49,24.94,3.09,33.77,10.37,17.03,0.15,29.86,0.0,0.0,1.0,1.0,3.0,13.29,10.37,9.0,2.0,4.0,6.0,4.75,4.168,5.54,3.09,8.54,25.23,0.38,5.77,5.12,3.4959,8.056,14.79,1.46,11.83,2.92,1.0,1.0,2.0
3.1,26.06,12.84,29.0,0.83,22.0,0.81,28.89,1.08,26.31,5.45,18.41,5.8,35.2,1.07,17.57,4.69,22.33,2.04,30.32,1.24,9.69,1.0,0.0,2.0,1.0,3.0,12.84,5.45,9.0,2.0,5.0,7.0,3.5409,3.4543,3.0267,1.24,9.2991,25.51,0.795,3.73,3.895,4.1008,5.474,10.59,3.695,9.145,7.39,0.0,1.0,2.0
1.07,10.26,5.39,34.63,0.25,32.6,0.22,35.82,1.92,17.59,4.73,22.63,0.23,25.08,5.2,27.92,5.73,39.38,0.36,28.6,16.09,22.34,1.0,-1.0,2.0,1.0,3.0,16.09,5.39,9.0,2.0,5.0,5.0,3.7445,4.483,2.9067,1.07,12.3455,29.12,0.235,5.29,4.965,5.3516,6.04,12.29,5.35,10.74,10.7,0.0,0.0,0.0
6.97,10.2,0.27,27.53,7.83,16.83,4.06,25.67,10.11,28.19,4.25,23.3,0.37,24.76,7.21,35.41,0.64,21.76,2.3,29.18,0.34,18.39,0.0,1.0,3.0,1.0,3.0,10.11,7.83,9.0,2.0,4.0,7.0,4.0318,3.3824,5.4933,2.3,6.0782,25.21,0.095,2.37,4.155,2.5467,6.884,11.36,1.14,8.97,2.28,0.0,1.0,3.0
14.89,29.08,0.51,25.04,4.51,26.95,2.63,13.07,6.54,38.45,5.13,23.62,0.17,29.6,0.36,21.25,3.58,31.83,3.66,17.64,0.14,16.87,0.0,1.0,2.0,1.0,3.0,14.89,3.66,9.0,2.0,4.0,7.0,3.8291,4.0835,4.25,2.63,11.0609,25.38,0.31,3.33,4.82,4.5094,6.26,11.44,5.615,9.275,11.23,0.0,1.0,2.0
0.01,35.36,0.04,32.48,12.81,34.85,14.62,19.95,2.65,11.73,5.04,31.11,4.22,19.0,0.42,28.89,5.71,25.2,0.14,24.32,0.58,45.07,1.0,1.0,2.0,1.0,3.0,14.62,12.81,8.0,3.0,5.0,4.0,4.2036,4.9252,2.4833,0.58,10.4164,33.34,2.5438,10.16,3.5867,5.6513,6.976,14.9,0.905,13.715,1.8099999999999987,1.0,1.0,2.0
11.2,18.85,5.2,10.22,0.07,27.16,0.13,30.52,0.1,23.84,3.73,25.13,4.22,33.74,0.06,36.19,6.22,40.96,11.06,33.98,2.45,18.55,3.0,-1.0,2.0,2.0,3.0,11.2,11.06,7.0,4.0,4.0,6.0,4.04,3.951,4.6233,2.45,7.16,30.74,0.0,0.0,3.73,3.3153,6.725,15.13,3.2579,8.8267,0.1399999999999988,1.0,1.0,4.0
5.76,22.03,1.49,41.76,0.01,32.06,0.14,29.08,0.22,35.15,2.45,31.15,9.22,35.04,0.11,24.65,2.21,26.79,4.66,17.6,2.93,21.0,1.0,0.0,2.0,3.0,1.0,9.22,5.76,8.0,3.0,5.0,6.0,2.6545,2.766,3.0267,1.49,6.5655,24.16,0.12,4.36,2.33,2.6431,4.812,13.01,1.73,7.49,3.460000000000001,0.0,0.0,0.0
0.93,32.61,5.93,46.07,7.12,9.66,1.06,27.08,5.18,36.58,6.9,18.07,15.83,20.22,17.06,37.41,4.58,25.68,0.85,23.28,0.86,35.02,3.0,-3.0,4.0,3.0,2.0,17.06,15.83,8.0,3.0,4.0,5.0,6.0273,5.4502,6.65,5.93,11.0327,36.41,2.0237,13.3,2.8675,4.8309,10.568,17.19,0.615,16.445,1.2299999999999986,1.0,1.0,1.0
3.39,33.19,0.15,32.27,5.96,19.01,6.77,39.8,14.01,21.71,0.29,28.43,0.09,24.18,10.5,31.52,0.19,35.99,3.76,23.57,6.95,14.49,1.0,1.0,2.0,3.0,1.0,14.01,10.5,8.0,3.0,4.0,6.0,4.7327,4.427,6.56,5.96,9.2773,25.31,1.7228,12.42,1.8575,3.0211,8.838,9.81,1.755,12.255,3.51,1.0,0.0,0.0
0.64,28.14,4.42,21.8,3.78,20.75,0.19,25.7,3.66,34.61,0.72,21.41,3.63,28.56,3.52,15.01,3.59,25.3,0.71,31.88,3.75,38.2,0.0,-1.0,3.0,2.0,1.0,4.42,3.66,9.0,2.0,4.0,9.0,2.6009,1.5607,3.6833,3.52,1.8191,23.19,1.4476,10.47,2.1625,0.3105,3.826,12.81,0.38,4.04,0.7599999999999998,0.0,2.0,5.0
0.81,23.52,1.44,35.42,7.31,7.82,0.58,26.24,0.3,18.15,1.05,20.73,0.18,29.43,1.1,17.32,18.36,24.07,10.4,41.68,2.64,12.89,3.0,1.0,3.0,3.0,3.0,18.36,10.4,7.0,4.0,7.0,6.0,4.0155,5.5086,3.7967,1.44,14.3445,33.86,0.385,11.28,0.51,6.1284,6.875,24.36,7.0534,9.9533,7.959999999999999,1.0,0.0,0.0
1.23,27.09,3.1,21.15,1.0,36.33,4.33,28.15,3.72,24.68,0.67,31.46,1.05,30.05,0.64,23.64,0.79,16.63,0.8,21.48,16.34,26.49,1.0,1.0,1.0,1.0,3.0,16.34,3.1,10.0,1.0,7.0,9.0,3.0609,4.3887,0.895,0.79,13.2791,19.7,1.6597,9.98,2.38,6.4333,5.3075,5.34,6.62,9.72,13.24,0.0,0.0,0.0
6.78,27.58,14.72,34.17,5.93,35.62,0.24,21.6,13.53,19.66,0.07,34.99,4.06,10.69,0.62,29.01,2.65,18.31,7.11,40.26,1.67,26.37,3.0,0.0,4.0,3.0,3.0,14.72,13.53,7.0,4.0,3.0,4.0,5.2164,4.851,4.6067,2.65,9.5036,29.57,2.2356,9.25,4.7933,4.8953,8.414,14.51,0.595,14.125,1.1900000000000013,1.0,1.0,4.0
0.94,31.42,0.6,24.99,11.49,32.84,4.7,18.64,1.51,28.15,1.04,36.97,7.39,38.05,15.86,20.7,1.49,21.66,0.54,35.57,0.96,29.9,0.0,0.0,1.0,3.0,2.0,15.86,11.49,10.0,1.0,6.0,7.0,4.2291,4.9687,4.3767,1.04,11.6309,19.41,0.3851,10.58,0.8975,5.3226,6.995,12.14,6.0147,9.6133,4.369999999999999,1.0,0.0,5.0
7.89,31.75,4.05,18.49,0.87,35.89,0.92,43.81,0.88,17.76,18.9,25.75,0.93,23.52,4.27,23.56,1.03,26.46,1.12,21.95,0.6,28.68,1.0,1.0,1.0,3.0,3.0,18.9,4.05,9.0,2.0,7.0,7.0,3.7691,5.2549,3.2267,0.87,15.1309,26.05,0.045,4.51,1.075,6.7011,6.526,7.26,7.425,11.475,14.849999999999998,0.0,0.0,0.0
5.02,26.04,0.89,19.13,8.26,34.19,4.54,21.3,1.41,42.1,8.32,16.61,0.82,27.85,1.12,21.6,3.1,30.42,2.12,14.11,1.12,24.26,0.0,0.0,1.0,2.0,2.0,8.32,8.26,9.0,2.0,5.0,7.0,3.3382,2.7094,1.765,1.41,4.9818,27.99,1.877,6.55,3.46,3.0266,4.642,17.58,2.4467,6.56,0.0600000000000005,0.0,2.0,5.0
4.65,27.03,1.13,34.79,1.12,9.63,3.75,20.57,13.11,35.55,13.71,21.26,2.85,31.59,1.04,27.27,1.2,30.76,0.76,22.68,1.14,44.21,1.0,1.0,3.0,2.0,3.0,13.71,13.11,9.0,2.0,6.0,7.0,4.0418,4.5813,2.435,1.12,9.6682,34.58,1.5457,12.11,2.3475,5.6726,6.566,22.95,5.7893,9.32,0.6000000000000014,1.0,1.0,4.0
11.14,32.61,0.86,25.15,1.16,37.14,2.57,33.17,0.58,32.63,1.36,9.52,0.72,35.54,2.27,38.45,0.83,17.4,12.11,20.28,1.62,28.1,0.0,2.0,3.0,3.0,1.0,12.11,11.14,9.0,2.0,6.0,7.0,3.2018,4.0209,1.4867,0.83,8.9082,28.93,0.7891,3.97,1.4833,4.9975,5.542,12.33,0.485,11.625,0.9699999999999988,1.0,0.0,0.0
0.52,17.98,0.56,28.95,7.63,19.31,11.03,34.62,4.01,19.26,5.44,35.57,0.75,20.94,5.22,26.33,7.54,42.93,0.89,24.32,5.13,14.52,1.0,1.0,4.0,2.0,3.0,11.03,7.63,8.0,3.0,4.0,5.0,4.4291,3.332,6.335,5.13,6.6009,28.41,0.605,7.07,4.615,2.1087,7.354,16.26,2.2999,8.0333,3.3999999999999995,0.0,1.0,4.0
12.6,24.01,7.13,47.31,6.25,8.91,0.41,27.14,0.34,30.3,0.39,24.18,3.56,24.89,0.43,34.33,2.3,35.96,8.69,36.61,6.48,17.59,3.0,3.0,2.0,1.0,3.0,12.6,8.69,8.0,3.0,4.0,6.0,4.4164,3.9336,6.69,6.25,8.1836,38.4,0.63,11.07,2.93,2.3453,8.23,19.02,2.5304,9.2567,3.91,0.0,1.0,2.0
