defender1_x,defender1_y,defender2_x,defender2_y,defender3_x,defender3_y,defender4_x,defender4_y,defender5_x,defender5_y,defender6_x,defender6_y,defender7_x,defender7_y,defender8_x,defender8_y,defender9_x,defender9_y,defender10_x,defender10_y,defender11_x,defender11_y,offensive_alignment,possessionTeamScoreDiff,quarter,down,yards_to_go,deepest_safety_depth,next_deepest_safety_depth,middle_field_count,outside_field_count,players_near_los,players_in_box,avg_defender_depth,std_defender_depth,avg_cb_depth,min_cb_depth,avg_defender_to_deepest_safety_depth,defender_lateral_spread,std_lb_depth,lb_lateral_spread,avg_lb_depth,std_db_depth,avg_db_depth,safety_lateral_spread,std_safety_depth,avg_safety_depth,safety_depth_diff,mof_open,man_zone,target_y
2.61,30.31,2.75,26.76,2.49,39.79,0.28,31.68,0.25,28.85,0.03,24.77,5.25,33.53,0.13,34.51,1.35,35.37,2.24,19.36,2.36,23.9,0.0,1.0,4.0,2.0,1.0,5.25,2.75,9.0,2.0,5.0,8.0,1.7945,1.516,2.3633,2.24,3.4555,20.43,0.63,5.06,1.98,1.1288,3.018,6.77,1.25,4.0,2.5,0.0,2.0,5.0
4.69,26.87,13.18,35.86,0.42,35.54,15.6,19.88,0.49,26.68,8.42,43.18,0.85,32.93,2.6,32.51,0.24,23.95,3.28,19.7,7.6,11.34,1.0,0.0,1.0,3.0,3.0,15.6,13.18,7.0,4.0,4.0,6.0,5.2155,5.11,6.4333,3.28,10.3845,31.84,1.045,5.64,3.645,4.3394,9.616,15.98,1.21,14.39,2.42,1.0,1.0,2.0
0.81,25.63,0.54,21.22,4.82,24.18,8.42,41.79,6.97,12.82,0.86,23.42,0.86,29.4,8.12,35.04,1.38,18.73,0.54,16.82,14.66,26.89,3.0,0.0,1.0,1.0,3.0,14.66,8.12,8.0,3.0,6.0,7.0,4.3618,4.461,7.695,6.97,10.2982,28.97,1.9466,12.58,2.0733,4.2283,7.91,16.31,5.4217,8.0533,6.540000000000001,0.0,1.0,4.0
3.35,29.57,0.44,24.9,3.64,40.72,2.43,18.53,0.76,20.21,1.05,23.04,3.62,22.32,3.76,24.99,0.54,28.45,1.61,35.77,1.94,15.89,0.0,1.0,4.0,1.0,1.0,3.62,3.35,9.0,2.0,4.0,9.0,2.1036,1.2599,2.3967,1.61,1.5455,24.83,1.4688,8.24,1.6867,0.813,2.765,11.04,0.5094,3.1333,0.27,0.0,2.0,5.0
1.13,28.48,0.68,24.82,9.31,34.64,1.38,35.93,1.66,23.6,1.09,32.74,15.14,22.26,4.13,32.41,5.92,18.78,4.17,28.14,7.65,38.36,0.0,-1.0,1.0,1.0,3.0,15.14,9.31,10.0,1.0,4.0,7.0,4.7509,4.2982,5.0767,1.66,10.3891,19.58,1.5796,11.11,2.59,4.4118,7.936,12.38,2.915,12.225,5.83,0.0,0.0,0.0
10.89,30.4,0.57,26.27,0.66,17.62,0.81,21.33,13.3,18.64,6.11,42.26,0.71,23.63,4.89,25.0,0.79,30.58,5.95,21.42,1.73,13.61,0.0,0.0,1.0,2.0,2.0,13.3,10.89,9.0,2.0,5.0,6.0,4.2191,4.2838,4.5967,1.73,9.0809,28.65,1.9641,12.96,2.1133,4.0673,7.596,11.76,1.205,12.095,2.41,1.0,1.0,3.0
0.94,33.25,0.81,27.94,0.69,25.63,14.73,30.44,6.62,9.9,0.56,30.92,6.46,20.68,4.33,26.53,4.47,29.56,0.5,21.4,4.53,35.39,0.0,1.0,3.0,1.0,3.0,14.73,6.46,10.0,1.0,5.0,8.0,4.0582,4.081,5.575,4.53,10.6718,25.49,1.8472,11.85,2.56,3.9237,8.085,9.76,4.135,10.595,8.27,0.0,1.0,2.0
13.78,25.28,0.56,30.16,3.86,37.1,4.37,19.38,4.03,24.7,3.82,28.98,0.46,23.18,0.64,26.7,0.94,20.64,0.4,33.16,5.35,14.99,0.0,0.0,2.0,1.0,3.0,13.78,4.03,9.0,2.0,5.0,8.0,3.4736,3.7245,4.86,4.37,10.3064,22.11,1.5012,12.52,1.72,3.7863,6.278,12.4,4.6368,7.2233,9.75,0.0,1.0,2.0
0.61,33.35,1.26,34.83,2.34,24.81,0.74,10.6,0.53,23.81,0.51,27.24,6.43,22.36,10.27,23.73,0.85,30.33,2.97,26.98,1.12,43.69,4.0,-1.0,2.0,2.0,1.0,6.43,1.26,9.0,2.0,7.0,7.0,2.5118,2.9655,0.93,0.74,4.6164,33.09,3.695,9.62,4.0475,2.3417,2.3875,12.47,2.585,3.845,5.17,0.0,0.0,0.0
0.82,31.13,0.75,35.45,3.19,29.05,8.81,44.02,1.56,9.85,13.68,22.61,3.03,35.96,0.85,26.9,15.48,32.07,0.58,21.26,7.97,18.33,3.0,-1.0,2.0,1.0,3.0,15.48,13.68,8.0,3.0,4.0,6.0,5.1564,5.2182,6.1133,1.56,10.3236,34.17,1.1944,14.7,2.2667,4.8804,9.5,9.46,0.9,14.58,1.8000000000000007,1.0,0.0,0.0
0.6,29.41,0.54,19.96,8.63,17.37,4.33,21.36,3.74,43.63,0.61,27.05,19.09,31.49,3.82,34.13,0.51,22.64,3.41,26.23,6.79,11.05,0.0,-1.0,3.0,1.0,3.0,19.09,8.63,8.0,3.0,4.0,6.0,4.7336,5.2116,5.265,3.74,14.3564,32.58,1.6348,14.17,2.54,5.7713,9.5625,14.12,5.23,13.86,10.459999999999999,0.0,1.0,3.0
14.67,29.7,7.1,34.81,0.5,23.72,0.19,39.4,0.03,19.72,0.24,35.12,0.24,27.45,0.11,32.8,7.34,21.68,0.03,30.38,1.85,23.99,1.0,0.0,1.0,3.0,1.0,14.67,7.1,10.0,1.0,7.0,7.0,2.9364,4.5576,2.52,0.03,11.7336,19.68,0.1621,9.08,0.2833,5.1788,5.1967,10.82,5.2622,7.8733,7.57,0.0,0.0,0.0
0.38,18.91,4.03,25.05,6.29,13.86,1.44,33.66,0.79,29.46,13.78,26.26,0.35,23.26,5.96,44.79,4.6,20.63,3.73,22.04,0.36,26.68,2.0,1.0,3.0,2.0,1.0,13.78,4.6,9.0,2.0,5.0,8.0,3.7918,3.8284,4.5633,1.44,9.9882,30.93,0.15,3.01,3.88,4.0623,6.414,5.63,4.59,9.19,9.18,0.0,1.0,2.0
0.5,29.58,0.9,27.53,0.46,34.78,11.32,36.17,0.4,32.1,4.1,32.35,2.25,39.77,1.66,18.21,11.88,23.77,0.48,24.13,3.88,26.86,2.0,-1.0,2.0,1.0,3.0,11.88,11.32,10.0,1.0,5.0,8.0,3.4391,4.051,1.955,1.66,8.4409,21.56,1.6571,8.22,2.82,4.8311,6.7775,12.4,0.28,11.6,0.5600000000000005,1.0,1.0,1.0
0.31,23.25,5.7,34.73,6.13,14.78,0.29,28.38,0.4,19.01,4.53,20.04,0.62,31.14,3.51,25.47,5.59,41.96,11.94,30.7,0.27,25.07,0.0,0.0,1.0,2.0,2.0,11.94,5.7,9.0,2.0,5.0,7.0,3.5718,3.5314,5.86,5.59,8.3682,27.18,0.0,0.0,3.51,2.6341,6.778,14.69,3.2526,7.39,6.239999999999999,0.0,1.0,2.0
10.33,23.81,0.22,33.63,4.24,28.92,4.21,31.37,0.18,31.75,0.24,29.12,0.52,38.46,0.33,24.95,6.67,15.0,3.1,20.08,7.46,36.0,0.0,0.0,1.0,1.0,3.0,10.33,7.46,10.0,1.0,5.0,8.0,3.4091,3.3688,3.43,0.52,6.9209,23.46,1.8362,6.42,2.9267,3.4361,5.616,12.19,1.435,8.895,2.87,0.0,1.0,3.0
0.82,23.93,3.82,41.62,4.04,28.33,10.5,25.33,0.68,27.43,5.47,38.19,5.32,18.26,1.21,34.56,0.76,30.7,4.12,31.28,0.88,10.71,0.0,2.0,4.0,1.0,3.0,10.5,5.47,8.0,3.0,5.0,6.0,3.42,2.8865,2.35,0.88,7.08,30.91,1.3533,6.23,3.1233,3.1223,5.198,19.93,2.4073,7.0967,5.03,0.0,0.0,0.0
13.67,20.4,12.66,36.02,0.51,28.45,3.68,33.92,5.14,28.52,2.8,18.98,0.49,31.88,0.44,24.44,0.86,38.71,0.33,35.15,1.7,15.91,0.0,1.0,2.0,1.0,3.0,13.67,12.66,9.0,2.0,5.0,6.0,3.8436,4.6404,1.7867,0.86,9.8264,22.8,0.73,5.4,4.41,5.6172,6.338,15.62,0.505,13.165,1.0099999999999998,1.0,1.0,3.0
0.05,18.03,0.12,28.19,10.63,21.14,10.71,34.49,0.47,24.77,2.97,19.81,4.16,32.66,0.49,21.0,3.45,24.88,7.5,43.35,5.82,15.32,1.0,1.0,4.0,1.0,3.0,10.71,10.63,9.0,2.0,4.0,7.0,4.2155,3.8241,6.66,5.82,6.4945,28.03,0.24,5.07,3.21,2.5973,7.764,13.35,3.069,8.5,0.08000000000000007,1.0,1.0,4.0
10.28,30.97,7.51,44.62,0.61,22.79,0.8,26.38,2.02,32.7,0.77,18.22,3.55,26.85,0.61,29.66,1.9,19.73,6.68,10.13,6.27,20.98,1.0,-1.0,2.0,1.0,3.0,10.28,6.27,9.0,2.0,4.0,7.0,3.7273,3.2399,5.4033,2.02,6.5527,34.49,0.0,0.0,1.9,2.6758,6.0517,9.99,2.7643,6.7,4.01,0.0,0.0,5.0
0.45,24.53,14.1,17.13,8.25,42.2,3.14,10.58,0.45,27.68,0.55,21.28,4.11,22.91,0.47,31.8,3.17,30.04,5.5,18.12,12.74,32.12,1.0,3.0,2.0,1.0,3.0,14.1,12.74,9.0,2.0,4.0,6.0,4.8118,4.695,5.63,3.14,9.2882,31.62,0.47,7.13,3.64,4.1672,8.746,14.99,0.68,13.42,1.3599999999999994,1.0,1.0,3.0
12.56,25.27,8.48,32.06,0.3,35.34,1.93,39.18,1.36,32.15,0.35,23.33,0.62,29.76,0.71,27.35,3.35,26.25,1.42,19.51,1.68,13.93,1.0,-1.0,1.0,3.0,2.0,12.56,8.48,9.0,2.0,6.0,7.0,2.9782,3.7518,1.6767,1.42,9.5818,25.25,0.205,7.99,0.505,4.07,4.3971,6.88,4.3866,6.4375,4.08,0.0,1.0,1.0
0.76,35.99,1.53,18.6,3.68,27.2,10.97,25.61,6.53,15.98,0.75,32.0,7.56,34.95,0.97,24.47,1.21,28.91,4.58,31.11,1.9,38.78,0.0,-1.0,4.0,1.0,3.0,10.97,7.56,9.0,2.0,4.0,7.0,3.6764,3.2401,3.32,1.53,7.2936,22.8,1.5343,6.64,3.0767,3.5707,5.698,9.34,1.705,9.265,3.410000000000001,0.0,0.0,0.0
4.82,18.07,0.19,21.84,0.52,29.05,2.22,29.57,2.63,21.37,1.91,16.97,0.19,24.83,2.02,14.17,0.11,18.88,5.84,32.18,1.78,42.64,3.0,0.0,4.0,4.0,1.0,5.84,4.82,10.0,1.0,4.0,9.0,2.0209,1.7967,1.9033,1.78,3.8191,28.47,0.205,8.2,2.425,1.7111,3.274,14.11,0.51,5.33,1.0199999999999996,0.0,2.0,5.0
12.78,30.94,1.13,25.17,5.43,17.82,10.1,18.47,1.03,32.91,4.03,30.11,0.76,28.6,4.17,24.44,0.9,10.7,0.79,20.74,8.27,37.37,1.0,1.0,2.0,1.0,3.0,12.78,10.1,10.0,1.0,5.0,6.0,4.49,4.0388,4.8667,0.9,8.29,26.67,1.598,12.17,2.505,4.0762,7.496,12.47,1.34,11.44,2.6799999999999997,1.0,1.0,2.0
0.63,31.29,0.65,36.0,3.5,7.93,1.86,46.72,12.55,36.66,2.81,27.6,3.53,32.26,0.38,27.37,0.17,23.47,5.24,16.83,11.4,20.57,1.0,-3.0,2.0,1.0,3.0,12.55,11.4,8.0,3.0,4.0,6.0,3.8836,4.1128,2.68,1.86,8.6664,38.79,1.68,8.79,1.85,4.2011,6.2267,19.83,4.0871,8.0,1.1500000000000004,1.0,1.0,4.0
0.53,24.51,12.03,28.38,0.2,27.91,0.11,31.04,3.01,26.2,2.71,22.84,6.74,43.24,0.26,35.77,8.88,36.25,7.46,20.24,3.58,31.8,1.0,2.0,4.0,2.0,3.0,12.03,8.88,10.0,1.0,4.0,7.0,4.1373,3.8846,5.6367,2.71,7.8927,23.0,1.467,11.26,1.845,3.0308,7.564,7.87,1.575,10.455,3.1499999999999986,0.0,1.0,2.0
0.35,28.78,3.96,25.56,2.27,28.98,5.73,35.83,0.38,21.55,4.53,21.87,0.63,17.79,12.11,25.33,5.34,16.29,1.96,19.26,0.19,24.51,2.0,1.0,2.0,2.0,2.0,12.11,1.96,10.0,1.0,4.0,8.0,3.4045,3.3898,5.535,5.34,8.7055,19.54,0.9597,7.11,3.5867,3.6687,6.285,6.07,5.075,7.035,10.149999999999999,0.0,0.0,0.0
7.25,15.47,4.9,24.75,0.59,22.41,0.41,30.05,5.85,40.6,3.9,30.1,15.22,27.08,3.0,17.79,0.38,26.56,0.83,35.85,0.44,33.08,4.0,1.0,1.0,1.0,3.0,15.22,3.0,8.0,3.0,5.0,7.0,3.8882,4.2842,6.55,5.85,11.3318,25.13,1.8805,13.44,2.555,4.5332,7.83,9.29,6.11,9.11,12.22,0.0,1.0,2.0
0.5,24.42,3.47,20.17,0.2,30.13,0.45,21.62,3.57,8.35,14.74,32.38,8.24,16.67,1.86,33.19,3.73,25.98,4.66,42.87,0.52,17.05,0.0,1.0,4.0,1.0,3.0,14.74,8.24,9.0,2.0,4.0,7.0,3.8127,4.1549,3.3633,1.86,10.9273,34.52,1.4558,8.93,2.5733,4.5686,6.614,15.71,3.25,11.49,6.5,0.0,1.0,4.0
7.28,39.7,10.79,17.98,4.19,25.42,1.27,19.04,0.73,31.77,0.61,21.3,0.77,28.51,1.18,24.98,4.81,35.35,7.51,12.92,13.56,33.94,0.0,-1.0,1.0,2.0,3.0,13.56,10.79,8.0,3.0,5.0,6.0,4.7909,4.2896,6.5333,4.81,8.7691,26.78,1.5199,12.73,2.0633,3.05,8.79,15.96,1.385,12.175,2.7700000000000014,1.0,1.0,3.0
0.66,28.84,14.03,18.0,0.75,24.32,0.38,26.35,3.71,27.68,6.01,14.49,0.11,18.56,15.84,30.71,5.91,34.46,0.75,21.55,8.34,37.35,1.0,0.0,1.0,3.0,3.0,15.84,14.03,9.0,2.0,5.0,6.0,5.1355,5.3405,6.7533,5.91,10.7045,22.86,0.0,0.0,0.75,4.4533,8.9733,12.71,5.3429,11.1933,1.8100000000000005,1.0,1.0,2.0
13.9,20.65,16.05,35.47,0.57,28.52,0.56,32.03,4.96,35.6,6.16,29.64,4.3,20.99,0.21,24.05,6.64,45.32,0.31,37.06,1.76,18.03,0.0,1.0,4.0,2.0,1.0,16.05,13.9,9.0,2.0,4.0,6.0,5.0382,5.2275,4.2333,1.76,11.0118,27.29,0.6,5.96,5.56,5.526,8.53,14.82,1.075,14.975,2.1500000000000004,1.0,1.0,3.0
3.52,29.99,5.74,23.69,0.35,32.45,10.7,32.21,6.99,18.6,3.4,33.45,0.5,25.94,0.23,29.36,0.19,34.21,0.27,24.87,5.75,39.62,2.0,1.0,2.0,1.0,3.0,10.7,5.74,10.0,1.0,5.0,7.0,3.4218,3.3716,6.37,5.75,7.2782,21.02,1.5619,8.27,1.9025,3.3458,5.89,8.52,4.2597,5.57,4.959999999999999,0.0,1.0,2.0
0.64,18.26,13.08,18.59,0.85,27.04,0.84,21.2,5.39,29.21,6.11,35.68,10.09,9.45,0.76,30.31,13.43,34.58,10.35,43.64,4.16,19.89,3.0,-2.0,2.0,3.0,3.0,13.43,13.08,7.0,4.0,4.0,5.0,5.9727,4.806,8.85,6.11,7.4573,34.19,2.0838,12.05,2.7375,2.6322,10.612,15.99,0.175,13.255,0.34999999999999964,1.0,1.0,4.0
0.08,10.44,0.35,32.4,4.12,15.98,3.71,35.61,0.29,36.3,3.72,34.04,0.02,30.74,0.22,24.48,0.69,28.58,0.32,26.81,12.55,23.89,1.0,-1.0,3.0,3.0,1.0,12.55,3.72,9.0,2.0,7.0,8.0,2.37,3.5819,2.6367,0.08,10.18,25.86,0.0,0.0,0.69,4.1215,4.0883,10.15,5.1442,5.54,8.83,0.0,1.0,2.0
1.49,21.15,15.88,18.74,1.39,24.94,5.88,34.73,4.43,44.25,1.05,29.04,1.09,26.36,2.3,15.14,16.23,34.61,1.39,18.69,1.5,23.21,1.0,-1.0,1.0,2.0,3.0,16.23,15.88,8.0,3.0,6.0,7.0,4.7845,5.5094,4.2033,2.3,11.4455,29.11,0.1692,10.35,1.3325,5.9178,8.944,15.87,0.175,16.055,0.34999999999999964,1.0,1.0,1.0
1.19,21.52,4.82,28.8,7.46,39.66,0.86,18.48,8.24,9.39,4.67,16.84,13.99,17.64,11.77,33.3,8.56,45.33,1.05,24.98,1.01,29.56,3.0,1.0,1.0,1.0,3.0,13.99,11.77,8.0,3.0,4.0,6.0,5.7836,4.3946,8.0867,7.46,8.2064,35.94,1.9065,12.72,2.84,2.4769,10.004,15.66,1.11,12.88,2.2200000000000006,1.0,1.0,4.0
2.02,35.12,0.35,19.96,0.37,17.86,0.47,28.5,9.2,30.66,12.73,18.85,4.53,26.53,0.66,24.64,4.02,21.8,5.7,11.21,1.39,14.55,0.0,1.0,3.0,2.0,3.0,12.73,9.2,9.0,2.0,5.0,7.0,3.7673,3.8926,3.0367,1.39,8.9627,23.91,1.8526,8.67,2.9733,4.3011,6.208,11.81,1.765,10.965,3.530000000000001,0.0,0.0,0.0
0.23,23.63,7.44,36.4,0.01,20.81,13.0,21.05,0.15,26.17,4.64,23.7,0.02,9.51,4.58,28.55,0.11,17.18,0.85,30.75,1.17,43.04,4.0,1.0,1.0,1.0,3.0,13.0,7.44,8.0,3.0,7.0,7.0,2.9273,3.9861,0.68,0.02,10.0727,33.53,2.1215,11.37,3.11,5.0075,4.496,15.35,2.78,10.22,5.56,0.0,1.0,2.0
13.67,31.6,0.31,27.26,2.64,21.81,0.64,23.76,1.34,44.65,3.64,32.39,0.52,34.25,0.67,30.45,1.65,28.08,3.36,19.64,0.79,16.92,1.0,-1.0,2.0,3.0,1.0,13.67,2.64,8.0,3.0,6.0,7.0,2.6573,3.6565,1.83,0.79,11.0127,27.73,1.2463,8.63,1.9767,4.7434,4.36,9.79,5.515,8.155,11.03,0.0,0.0,0.0
0.73,30.01,7.29,14.56,3.87,18.6,9.89,33.51,0.58,26.96,9.67,19.83,3.93,34.59,0.58,18.99,0.6,22.92,4.39,25.09,5.95,38.06,0.0,1.0,2.0,2.0,3.0,9.89,9.67,9.0,2.0,4.0,6.0,4.3164,3.387,6.62,5.95,5.5736,23.5,1.6869,6.49,2.9467,2.258,7.346,14.76,2.7592,7.83,0.22000000000000064,0.0,2.0,5.0
0.35,26.33,1.16,9.56,0.94,43.06,0.45,31.72,2.67,20.68,7.42,16.89,0.61,34.95,8.38,35.94,12.87,26.82,4.78,28.1,0.76,29.01,1.0,-2.0,2.0,1.0,3.0,12.87,8.38,8.0,3.0,6.0,6.0,3.6718,4.0011,3.1733,0.94,9.1982,33.5,1.7024,14.27,2.6867,4.5561,6.154,9.12,2.245,10.625,4.489999999999998,0.0,1.0,1.0
0.96,34.22,1.24,22.12,22.85,27.8,0.74,30.01,1.16,36.81,0.77,10.8,0.2,25.34,3.43,23.59,5.09,18.01,4.84,32.46,1.27,42.72,3.0,-3.0,3.0,3.0,2.0,22.85,3.43,8.0,3.0,7.0,7.0,3.8682,6.2175,2.3767,0.77,18.9818,31.92,0.0,0.0,4.84,7.3843,5.1157,14.69,9.0986,7.17,19.42,0.0,0.0,0.0
14.05,37.84,4.1,26.96,1.01,22.79,3.07,12.86,4.54,43.35,1.09,24.94,0.88,17.77,11.23,16.53,1.38,8.67,1.02,34.26,1.93,39.27,2.0,-1.0,2.0,2.0,1.0,14.05,11.23,5.0,6.0,5.0,4.0,4.0273,4.2811,2.96,1.38,10.0227,34.68,0.8863,26.41,3.0333,5.0663,7.8,21.31,1.41,12.64,2.8200000000000003,1.0,1.0,1.0
0.17,30.63,8.41,43.73,7.82,23.1,3.99,26.15,9.46,33.23,0.87,27.84,0.62,18.26,0.58,23.9,6.94,38.21,3.7,20.71,14.77,28.68,1.0,-3.0,4.0,4.0,3.0,14.77,7.82,9.0,2.0,4.0,6.0,5.2118,4.4723,8.27,6.94,9.5582,25.47,1.7354,12.37,2.12,2.769,9.48,5.58,3.475,11.295,6.949999999999999,0.0,0.0,0.0
5.02,33.41,1.61,25.09,2.82,36.44,0.95,35.28,1.63,30.26,9.13,44.63,5.29,26.8,8.9,10.11,10.17,38.13,11.92,21.56,2.11,20.91,3.0,-1.0,1.0,2.0,3.0,11.92,10.17,9.0,2.0,1.0,5.0,5.4136,3.7832,9.015,8.9,6.5064,34.52,1.3716,15.53,3.81,1.1915,10.03,16.57,0.875,11.045,1.75,1.0,1.0,4.0
3.62,25.25,1.55,20.34,1.57,11.5,1.7,42.01,17.98,23.17,5.5,19.14,1.19,25.98,0.92,16.75,0.69,28.94,1.38,23.67,8.1,31.37,0.0,-2.0,2.0,2.0,2.0,17.98,5.5,9.0,2.0,4.0,6.0,4.0182,4.9271,3.79,1.57,13.9618,30.51,1.3303,12.19,1.7433,6.0265,6.97,4.03,6.24,11.74,12.48,0.0,1.0,1.0
1.65,18.59,0.72,26.58,17.91,33.56,6.4,22.65,1.4,21.68,12.88,17.24,5.65,37.15,0.72,29.44,4.38,33.07,5.32,28.84,5.15,15.3,1.0,0.0,5.0,2.0,2.0,17.91,12.88,10.0,1.0,3.0,5.0,5.6527,5.1149,5.06,4.38,12.2573,21.85,0.54,6.19,5.86,5.3225,9.194,16.32,2.515,15.395,5.029999999999999,1.0,1.0,1.0
1.58,42.03,5.57,32.72,0.77,31.96,0.67,24.74,1.71,21.95,5.04,25.45,5.34,28.85,0.47,28.7,4.86,17.42,0.73,35.13,16.03,24.52,1.0,-1.0,4.0,1.0,3.0,16.03,5.57,9.0,2.0,4.0,5.0,3.8882,4.3321,2.7167,1.58,12.1418,24.61,0.15,3.4,5.19,5.2918,5.95,8.2,5.23,10.8,10.46,0.0,1.0,2.0
0.96,34.26,13.13,25.65,5.26,29.27,5.83,36.33,0.63,28.62,7.48,32.72,6.2,16.45,0.75,32.17,3.17,26.77,8.07,9.55,0.66,24.38,1.0,-1.0,3.0,2.0,1.0,13.13,7.48,9.0,2.0,4.0,5.0,4.74,3.7994,6.95,5.83,8.39,26.78,2.2227,17.81,3.25,2.7261,8.6275,7.07,2.825,10.305,5.65,0.0,1.0,2.0
8.39,43.16,6.83,18.4,5.37,37.62,5.89,30.78,0.18,28.96,3.28,20.27,0.27,22.57,0.42,17.75,0.85,26.67,0.75,20.92,0.41,24.66,4.0,2.0,2.0,3.0,3.0,6.83,3.28,9.0,2.0,6.0,7.0,2.9673,2.9574,6.55,5.37,4.1464,25.41,0.05,5.75,0.8,1.685,5.952,1.87,1.775,5.055,3.5500000000000003,0.0,1.0,2.0
7.52,10.91,12.23,36.18,4.12,28.07,3.63,33.18,0.81,23.39,0.48,36.79,1.27,32.12,3.0,19.34,7.15,44.35,1.12,28.42,11.87,19.15,0.0,-1.0,3.0,2.0,3.0,12.23,11.87,7.0,4.0,4.0,6.0,4.8364,4.0872,5.89,3.0,7.3936,33.44,1.4586,9.79,2.8533,3.4116,8.354,17.03,0.18,12.05,0.3600000000000012,1.0,1.0,3.0
0.95,26.42,0.54,21.34,8.36,45.89,8.02,9.52,0.6,24.0,1.07,28.84,6.11,36.22,1.34,17.71,4.04,23.73,0.47,16.17,14.58,27.05,3.0,0.0,1.0,2.0,2.0,14.58,6.11,8.0,3.0,6.0,7.0,4.1891,4.3913,8.19,8.02,10.3909,36.37,1.5608,12.67,1.86,4.2626,7.682,18.51,5.4751,7.3433,8.469999999999999,0.0,1.0,4.0
14.36,24.57,1.1,32.62,3.78,39.68,3.94,34.85,0.77,29.55,6.1,16.18,1.16,35.83,0.7,27.37,1.01,24.15,5.0,22.47,0.8,10.82,3.0,0.0,1.0,2.0,2.0,14.36,3.78,9.0,2.0,6.0,8.0,3.52,3.8991,3.2467,0.8,10.84,28.86,2.3649,19.65,2.7567,4.6087,5.576,15.11,5.29,9.07,10.58,0.0,0.0,0.0
4.18,25.07,1.09,22.01,0.28,28.21,9.9,38.4,1.11,10.08,9.27,31.69,0.69,25.98,0.65,18.84,0.69,24.38,11.62,19.66,1.34,32.31,2.0,1.0,4.0,2.0,3.0,11.62,9.27,9.0,2.0,7.0,7.0,3.7109,4.1629,5.505,1.11,7.9091,28.32,1.7578,9.37,1.7033,4.4948,6.648,12.65,4.3981,7.41,2.3499999999999996,0.0,1.0,2.0
0.37,15.82,12.72,35.32,14.76,21.35,0.46,25.09,0.31,27.48,0.3,29.15,3.53,22.65,3.75,27.74,3.06,35.59,1.69,17.79,1.06,42.86,1.0,-1.0,2.0,3.0,3.0,14.76,12.72,8.0,3.0,5.0,7.0,3.8191,4.8581,1.9367,1.06,10.9409,27.04,1.5441,11.92,2.55,5.8541,6.658,13.97,1.02,13.74,2.039999999999999,1.0,1.0,1.0
4.81,29.28,15.25,27.46,4.14,34.29,0.6,24.12,0.44,32.3,4.75,20.19,0.5,20.21,4.37,44.63,0.64,28.14,4.88,26.49,5.71,16.42,0.0,0.0,1.0,1.0,3.0,15.25,4.75,9.0,2.0,4.0,8.0,4.19,4.0341,5.04,4.37,11.06,28.21,0.3336,7.8,4.61,4.4896,7.52,7.27,5.25,10.0,10.5,0.0,1.0,2.0
15.99,23.25,8.55,37.09,3.98,21.65,5.25,33.46,4.86,28.89,0.63,28.91,0.57,35.93,0.86,31.91,0.6,24.13,1.2,43.77,0.81,11.39,0.0,-4.0,4.0,2.0,3.0,15.99,8.55,9.0,2.0,6.0,6.0,3.9364,4.5655,1.9967,0.81,12.0536,32.38,0.195,4.57,5.055,5.6622,6.106,13.84,3.72,12.27,7.4399999999999995,0.0,1.0,1.0
0.64,35.65,0.4,27.39,0.87,30.12,3.12,15.97,3.03,20.97,5.0,46.69,0.58,20.65,0.89,39.71,14.62,28.14,0.71,33.17,0.4,25.1,3.0,-1.0,2.0,3.0,1.0,14.62,3.12,9.0,2.0,7.0,8.0,2.7509,4.0174,1.5,0.58,11.8691,30.72,1.9159,21.59,1.6875,5.1935,4.448,12.17,5.75,8.87,11.5,0.0,0.0,0.0
0.21,28.87,0.27,22.25,5.56,17.87,4.12,21.7,0.31,26.06,3.49,31.32,8.82,35.98,0.26,18.6,15.04,29.07,3.99,25.45,6.41,13.93,1.0,2.0,4.0,2.0,2.0,15.04,5.56,10.0,1.0,4.0,7.0,4.4073,4.3452,7.615,6.41,10.6327,22.05,0.065,3.75,4.055,3.974,7.864,13.45,5.0283,8.03,9.48,0.0,1.0,2.0
1.09,24.13,1.98,28.49,0.52,26.05,16.51,25.1,0.7,29.56,1.0,21.64,4.82,23.31,5.89,11.66,4.21,26.6,0.86,18.45,4.59,32.67,2.0,0.0,2.0,2.0,2.0,16.51,1.98,10.0,1.0,5.0,9.0,3.8336,4.4235,5.24,4.59,12.6764,21.01,1.8808,11.11,2.6475,5.5328,7.2425,3.39,7.265,9.245,14.530000000000001,0.0,1.0,2.0
8.86,30.67,4.84,15.79,8.24,35.64,0.8,24.48,0.87,21.77,0.89,18.25,3.5,24.53,0.9,27.96,3.54,20.88,2.31,29.15,11.09,21.85,2.0,-1.0,4.0,1.0,3.0,11.09,8.86,10.0,1.0,4.0,8.0,4.1673,3.5019,5.13,2.31,6.9227,19.85,0.02,3.65,3.52,3.1101,7.068,8.82,1.115,9.975,2.2300000000000004,0.0,1.0,2.0
0.95,26.91,0.87,28.91,2.71,21.77,2.52,33.1,0.67,38.22,1.28,24.1,17.4,27.82,1.26,21.36,1.67,16.11,1.29,18.98,4.27,33.74,1.0,0.0,4.0,3.0,1.0,17.4,2.71,10.0,1.0,6.0,9.0,3.1718,4.6104,2.4867,0.67,14.2282,22.11,0.1913,9.93,1.14,5.7071,4.8733,11.71,7.1826,7.26,14.689999999999998,0.0,0.0,0.0
